geoid,geoid20,year,total_pop
1400000US06037205110,6037205110,2013,3629
1400000US06037205120,6037205120,2013,3445
1400000US06037206010,6037206010,2013,2881
1400000US06037206020,6037206020,2013,7363
1400000US06037206050,6037206050,2013,2698
1400000US06037206051,6037206051,2013,2396
1400000US06037206052,6037206052,2013,594
1400000US06037206053,6037206053,2013,3043
1400000US06037206054,6037206054,2013,2158
1400000US06037206201,6037206201,2013,949
1400000US06037206202,6037206202,2013,1786
1400000US06037206301,6037206301,2013,1147
1400000US06037206302,6037206302,2013,393
1400000US06037206303,6037206303,2013,3682
1400000US06037207101,6037207101,2013,2934
1400000US06037207102,6037207102,2013,2295
1400000US06037207103,6037207103,2013,2100
1400000US06037207303,6037207303,2013,1793
1400000US06037207304,6037207304,2013,509
1400000US06037207305,6037207305,2013,2054
1400000US06037207306,6037207306,2013,2111
1400000US06037207307,6037207307,2013,639
1400000US06037207308,6037207308,2013,601
1400000US06037207400,6037207400,2013,969
1400000US06037207501,6037207501,2013,1970
1400000US06037207502,6037207502,2013,2281
1400000US06037207711,6037207711,2013,1639
1400000US06037207712,6037207712,2013,962
1400000US06037207901,6037207901,2013,1006
1400000US06037207902,6037207902,2013,3464
1400000US06037208001,6037208001,2013,4164
1400000US06037208002,6037208002,2013,2856
1400000US06037208301,6037208301,2013,2227
1400000US06037208302,6037208302,2013,4718
1400000US06037208401,6037208401,2013,5093
1400000US06037208402,6037208402,2013,3166
1400000US06037208501,6037208501,2013,2669
1400000US06037208502,6037208502,2013,3714
1400000US06037208610,6037208610,2013,3994
1400000US06037208620,6037208620,2013,4815
1400000US06037208710,6037208710,2013,3865
1400000US06037208720,6037208720,2013,4412
1400000US06037208801,6037208801,2013,3271
1400000US06037208802,6037208802,2013,2528
1400000US06037208902,6037208902,2013,2255
1400000US06037208903,6037208903,2013,3799
1400000US06037208904,6037208904,2013,3640
1400000US06037209103,6037209103,2013,3435
1400000US06037209104,6037209104,2013,2119
1400000US06037209105,6037209105,2013,1381
1400000US06037209106,6037209106,2013,3676
1400000US06037209201,6037209201,2013,1032
1400000US06037209202,6037209202,2013,1491
1400000US06037209300,6037209300,2013,4810
1400000US06037209401,6037209401,2013,3878
1400000US06037209402,6037209402,2013,3772
1400000US06037209403,6037209403,2013,3614
1400000US06037209510,6037209510,2013,2778
1400000US06037209520,6037209520,2013,2493
1400000US06037209810,6037209810,2013,2768
1400000US06037209820,6037209820,2013,2656
1400000US06037210010,6037210010,2013,3169
1400000US06037211000,6037211000,2013,4346
1400000US06037211121,6037211121,2013,2396
1400000US06037211122,6037211122,2013,2703
1400000US06037211123,6037211123,2013,1634
1400000US06037211124,6037211124,2013,3752
1400000US06037211201,6037211201,2013,2921
1400000US06037211202,6037211202,2013,2491
1400000US06037211310,6037211310,2013,4252
1400000US06037211320,6037211320,2013,3206
1400000US06037211410,6037211410,2013,2845
1400000US06037211420,6037211420,2013,3238
1400000US06037211500,6037211500,2013,5024
1400000US06037211701,6037211701,2013,3150
1400000US06037211703,6037211703,2013,5184
1400000US06037211704,6037211704,2013,2944
1400000US06037211802,6037211802,2013,4429
1400000US06037211803,6037211803,2013,3808
1400000US06037211804,6037211804,2013,3220
1400000US06037211910,6037211910,2013,4825
1400000US06037211921,6037211921,2013,2213
1400000US06037211922,6037211922,2013,3679
1400000US06037212101,6037212101,2013,2175
1400000US06037212102,6037212102,2013,2192
1400000US06037212202,6037212202,2013,3515
1400000US06037212203,6037212203,2013,2930
1400000US06037212204,6037212204,2013,3837
1400000US06037212303,6037212303,2013,3187
1400000US06037212304,6037212304,2013,1912
1400000US06037212305,6037212305,2013,2999
1400000US06037212306,6037212306,2013,3378
1400000US06037212410,6037212410,2013,4160
1400000US06037212420,6037212420,2013,3250
1400000US06037212501,6037212501,2013,2154
1400000US06037212502,6037212502,2013,2963
1400000US06037212610,6037212610,2013,4156
1400000US06037212620,6037212620,2013,4576
1400000US06037212701,6037212701,2013,2390
1400000US06037212702,6037212702,2013,3733
1400000US06037212800,6037212800,2013,3715
1400000US06037212900,6037212900,2013,4312
1400000US06037213100,6037213100,2013,3073
1400000US06037213201,6037213201,2013,4293
1400000US06037213202,6037213202,2013,3935
1400000US06037213310,6037213310,2013,3696
1400000US06037213320,6037213320,2013,2179
1400000US06037213401,6037213401,2013,5496
1400000US06037213402,6037213402,2013,4632
1400000US06037214000,6037214000,2013,3579
1400000US06037214100,6037214100,2013,4042
1400000US06037214400,6037214400,2013,2987
1400000US06037214501,6037214501,2013,2792
1400000US06037214503,6037214503,2013,3419
1400000US06037214504,6037214504,2013,2663
1400000US06037214505,6037214505,2013,2474
1400000US06037214600,6037214600,2013,2389
1400000US06037214700,6037214700,2013,2523
1400000US06037214800,6037214800,2013,2822
1400000US06037214902,6037214902,2013,2607
1400000US06037214903,6037214903,2013,1203
1400000US06037214904,6037214904,2013,1552
1400000US06037215101,6037215101,2013,2370
1400000US06037215102,6037215102,2013,3271
1400000US06037216100,6037216100,2013,2537
1400000US06037216201,6037216201,2013,2337
1400000US06037216202,6037216202,2013,2543
1400000US06037216301,6037216301,2013,2130
1400000US06037216302,6037216302,2013,2677
1400000US06037216401,6037216401,2013,4856
1400000US06037216402,6037216402,2013,2788
1400000US06037216700,6037216700,2013,4044
1400000US06037216800,6037216800,2013,3473
1400000US06037216901,6037216901,2013,3119
1400000US06037216902,6037216902,2013,1736
1400000US06037217001,6037217001,2013,2612
1400000US06037217002,6037217002,2013,5119
1400000US06037217101,6037217101,2013,2473
1400000US06037217102,6037217102,2013,3134
1400000US06037217200,6037217200,2013,3891
1400000US06037218110,6037218110,2013,3584
1400000US06037218120,6037218120,2013,4842
1400000US06037218210,6037218210,2013,3911
1400000US06037218220,6037218220,2013,4591
1400000US06037218300,6037218300,2013,5475
1400000US06037218400,6037218400,2013,4162
1400000US06037218500,6037218500,2013,3165
1400000US06037218600,6037218600,2013,3640
1400000US06037218701,6037218701,2013,2099
1400000US06037218702,6037218702,2013,2305
1400000US06037218800,6037218800,2013,2565
1400000US06037218900,6037218900,2013,5469
1400000US06037219010,6037219010,2013,2652
1400000US06037219020,6037219020,2013,3920
1400000US06037219300,6037219300,2013,4274
1400000US06037219500,6037219500,2013,1817
1400000US06037219700,6037219700,2013,4304
1400000US06037219800,6037219800,2013,3033
1400000US06037219901,6037219901,2013,4698
1400000US06037219902,6037219902,2013,4017
1400000US06037220000,6037220000,2013,5614
1400000US06037220100,6037220100,2013,2113
1400000US06037221110,6037221110,2013,3607
1400000US06037221120,6037221120,2013,3349
1400000US06037221210,6037221210,2013,3133
1400000US06037221220,6037221220,2013,3530
1400000US06037221302,6037221302,2013,4848
1400000US06037221303,6037221303,2013,2702
1400000US06037221304,6037221304,2013,3732
1400000US06037221401,6037221401,2013,3317
1400000US06037221402,6037221402,2013,3162
1400000US06037221500,6037221500,2013,3402
1400000US06037221601,6037221601,2013,3604
1400000US06037221602,6037221602,2013,3011
1400000US06037221710,6037221710,2013,2849
1400000US06037221810,6037221810,2013,2826
1400000US06037221820,6037221820,2013,3298
1400000US06037221900,6037221900,2013,4003
1400000US06037222001,6037222001,2013,3128
1400000US06037222002,6037222002,2013,4622
1400000US06037222100,6037222100,2013,3795
1400000US06037222200,6037222200,2013,4216
1400000US06037222500,6037222500,2013,5115
1400000US06037222600,6037222600,2013,5245
1400000US06037222700,6037222700,2013,3724
1400000US06037224010,6037224010,2013,2209
1400000US06037224020,6037224020,2013,2584
1400000US06037224200,6037224200,2013,2493
1400000US06037224310,6037224310,2013,2248
1400000US06037224320,6037224320,2013,2998
1400000US06037224410,6037224410,2013,3378
1400000US06037224420,6037224420,2013,2146
1400000US06037224600,6037224600,2013,3569
1400000US06037224701,6037224701,2013,2215
1400000US06037224702,6037224702,2013,3721
1400000US06037226001,6037226001,2013,1987
1400000US06037226002,6037226002,2013,1429
1400000US06037226410,6037226410,2013,3479
1400000US06037226420,6037226420,2013,5576
1400000US06037226701,6037226701,2013,2817
1400000US06037226702,6037226702,2013,3045
1400000US06037227010,6037227010,2013,4862
1400000US06037227020,6037227020,2013,3238
1400000US06037228100,6037228100,2013,4575
1400000US06037228210,6037228210,2013,3557
1400000US06037228220,6037228220,2013,3944
1400000US06037228310,6037228310,2013,3958
1400000US06037228320,6037228320,2013,3455
1400000US06037228410,6037228410,2013,3689
1400000US06037228420,6037228420,2013,2940
1400000US06037228500,6037228500,2013,4762
1400000US06037228600,6037228600,2013,4704
1400000US06037228710,6037228710,2013,4256
1400000US06037228720,6037228720,2013,4538
1400000US06037228800,6037228800,2013,5365
1400000US06037228900,6037228900,2013,3193
1400000US06037229100,6037229100,2013,4326
1400000US06037229200,6037229200,2013,3795
1400000US06037229300,6037229300,2013,5798
1400000US06037229410,6037229410,2013,3207
1400000US06037229420,6037229420,2013,4553
1400000US06037231100,6037231100,2013,2894
1400000US06037231210,6037231210,2013,3543
1400000US06037231220,6037231220,2013,4240
1400000US06037231301,6037231301,2013,1752
1400000US06037231302,6037231302,2013,3173
1400000US06037231400,6037231400,2013,4799
1400000US06037231500,6037231500,2013,4371
1400000US06037231601,6037231601,2013,2555
1400000US06037231602,6037231602,2013,2520
1400000US06037231603,6037231603,2013,2562
1400000US06037231710,6037231710,2013,4744
1400000US06037231720,6037231720,2013,4780
1400000US06037231800,6037231800,2013,4937
1400000US06037231901,6037231901,2013,2451
1400000US06037231902,6037231902,2013,3246
1400000US06037232110,6037232110,2013,2686
1400000US06037232120,6037232120,2013,5254
1400000US06037232200,6037232200,2013,3006
1400000US06037232300,6037232300,2013,3614
1400000US06037232401,6037232401,2013,3534
1400000US06037232402,6037232402,2013,3370
1400000US06037232500,6037232500,2013,5056
1400000US06037232601,6037232601,2013,2004
1400000US06037232602,6037232602,2013,4036
1400000US06037232701,6037232701,2013,2303
1400000US06037232702,6037232702,2013,3765
1400000US06037232800,6037232800,2013,4206
1400000US06037234001,6037234001,2013,3193
1400000US06037234002,6037234002,2013,2662
1400000US06037234200,6037234200,2013,2542
1400000US06037234301,6037234301,2013,2488
1400000US06037234302,6037234302,2013,1809
1400000US06037234501,6037234501,2013,2577
1400000US06037234502,6037234502,2013,2232
1400000US06037234600,6037234600,2013,5005
1400000US06037234700,6037234700,2013,3899
1400000US06037234800,6037234800,2013,3460
1400000US06037234901,6037234901,2013,3061
1400000US06037234902,6037234902,2013,3771
1400000US06037235100,6037235100,2013,4752
1400000US06037235201,6037235201,2013,2711
1400000US06037235202,6037235202,2013,4127
1400000US06037236001,6037236001,2013,2323
1400000US06037236101,6037236101,2013,2947
1400000US06037236102,6037236102,2013,2321
1400000US06037236203,6037236203,2013,3799
1400000US06037236204,6037236204,2013,3444
1400000US06037236205,6037236205,2013,1979
1400000US06037236206,6037236206,2013,3259
1400000US06037236400,6037236400,2013,4440
1400000US06037237101,6037237101,2013,3890
1400000US06037237102,6037237102,2013,2885
1400000US06037237201,6037237201,2013,3694
1400000US06037237202,6037237202,2013,4720
1400000US06037237300,6037237300,2013,4961
1400000US06037237401,6037237401,2013,3482
1400000US06037237402,6037237402,2013,3404
1400000US06037237500,6037237500,2013,2574
1400000US06037237600,6037237600,2013,3892
1400000US06037237710,6037237710,2013,3466
1400000US06037237720,6037237720,2013,3389
1400000US06037237800,6037237800,2013,4646
1400000US06037237900,6037237900,2013,3738
1400000US06037238000,6037238000,2013,5704
1400000US06037238100,6037238100,2013,5066
1400000US06037238200,6037238200,2013,5233
1400000US06037238310,6037238310,2013,4566
1400000US06037238320,6037238320,2013,3237
1400000US06037238400,6037238400,2013,4588
1400000US06037239201,6037239201,2013,3200
1400000US06037239202,6037239202,2013,4967
1400000US06037239310,6037239310,2013,4166
1400000US06037239320,6037239320,2013,3442
1400000US06037239330,6037239330,2013,2963
1400000US06037239501,6037239501,2013,3425
1400000US06037239502,6037239502,2013,3385
1400000US06037239601,6037239601,2013,3511
1400000US06037239602,6037239602,2013,3586
1400000US06037239701,6037239701,2013,4712
1400000US06037239702,6037239702,2013,3732
1400000US06037239801,6037239801,2013,3631
1400000US06037239802,6037239802,2013,4340
1400000US06037240010,6037240010,2013,3809
1400000US06037240020,6037240020,2013,5697
1400000US06037240200,6037240200,2013,5450
1400000US06037240301,6037240301,2013,2627
1400000US06037240302,6037240302,2013,1931
1400000US06037240401,6037240401,2013,4613
1400000US06037240402,6037240402,2013,3862
1400000US06037240500,6037240500,2013,5676
1400000US06037240600,6037240600,2013,4166
1400000US06037240700,6037240700,2013,6113
1400000US06037240800,6037240800,2013,4992
1400000US06037240901,6037240901,2013,1808
1400000US06037240902,6037240902,2013,3701
1400000US06037241001,6037241001,2013,3914
1400000US06037241002,6037241002,2013,4231
1400000US06037241110,6037241110,2013,2729
1400000US06037241120,6037241120,2013,4913
1400000US06037241201,6037241201,2013,2614
1400000US06037241202,6037241202,2013,4993
1400000US06037241300,6037241300,2013,2131
1400000US06037241400,6037241400,2013,3362
1400000US06037242000,6037242000,2013,3713
1400000US06037242100,6037242100,2013,3430
1400000US06037242201,6037242201,2013,3120
1400000US06037242202,6037242202,2013,3075
1400000US06037242300,6037242300,2013,5025
1400000US06037242600,6037242600,2013,4627
1400000US06037242700,6037242700,2013,4662
1400000US06037243001,6037243001,2013,2844
1400000US06037243002,6037243002,2013,3212
1400000US06037243100,6037243100,2013,6305
1400000US06037261102,6037261102,2013,4283
1400000US06037261103,6037261103,2013,1194
1400000US06037261104,6037261104,2013,2638
1400000US06037261200,6037261200,2013,3976
1400000US06037262100,6037262100,2013,3159
1400000US06037262200,6037262200,2013,4550
1400000US06037262301,6037262301,2013,2938
1400000US06037262302,6037262302,2013,2960
1400000US06037262303,6037262303,2013,3092
1400000US06037262400,6037262400,2013,3225
1400000US06037262501,6037262501,2013,3472
1400000US06037262601,6037262601,2013,3802
1400000US06037262604,6037262604,2013,5930
1400000US06037262704,6037262704,2013,3373
1400000US06037262706,6037262706,2013,3443
