geoid,geoid20,year,total_pop,snap_accepting_count,snap_rate
1400000US06037650607,6037650607,2021,2623,1,3.8124285
1400000US06037650701,6037650701,2021,2675,3,11.214953
1400000US06037650702,6037650702,2021,4782,1,2.0911753
1400000US06037650901,6037650901,2021,5028,4,7.9554496
1400000US06037650903,6037650903,2021,5366,1,1.8635856
1400000US06037650904,6037650904,2021,2540,3,11.811024
1400000US06037651001,6037651001,2021,5421,1,1.844678
1400000US06037651002,6037651002,2021,4798,1,2.0842018
1400000US06037651101,6037651101,2021,4935,9,18.237082
1400000US06037651102,6037651102,2021,3626,4,11.03144
1400000US06037651201,6037651201,2021,5187,1,1.9278966
1400000US06037651221,6037651221,2021,3896,4,10.26694
1400000US06037651222,6037651222,2021,6514,5,7.6757751
1400000US06037651302,6037651302,2021,5978,1,1.6728003
1400000US06037651304,6037651304,2021,5025,1,1.9900497
1400000US06037651401,6037651401,2021,2589,1,3.8624952
1400000US06037651402,6037651402,2021,6179,2,3.2367697
1400000US06037670001,6037670001,2021,3631,2,5.5081244
1400000US06037670002,6037670002,2021,3724,3,8.0558538
1400000US06037670003,6037670003,2021,5824,3,5.1510987
1400000US06037670101,6037670101,2021,3495,1,2.8612304
1400000US06037670102,6037670102,2021,4210,4,9.5011873
1400000US06037670416,6037670416,2021,4334,1,2.3073373
1400000US06037670417,6037670417,2021,2782,6,21.567219
1400000US06037670418,6037670418,2021,4485,1,2.2296543
1400000US06037670604,6037670604,2021,5124,2,3.9032006
1400000US06037670701,6037670701,2021,6939,2,2.8822596
1400000US06037700101,6037700101,2021,5392,8,14.836795
1400000US06037700102,6037700102,2021,4448,11,24.730215
1400000US06037700200,6037700200,2021,7186,1,1.3915948
1400000US06037700300,6037700300,2021,5656,2,3.536068
1400000US06037700400,6037700400,2021,4775,3,6.2827225
1400000US06037700501,6037700501,2021,4125,1,2.4242425
1400000US06037700502,6037700502,2021,4096,2,4.8828125
1400000US06037700801,6037700801,2021,3687,4,10.848928
1400000US06037700802,6037700802,2021,4338,1,2.3052099
1400000US06037701000,6037701000,2021,5033,1,1.9868865
1400000US06037701201,6037701201,2021,4008,1,2.4950099
1400000US06037701302,6037701302,2021,4873,1,2.052124
1400000US06037701501,6037701501,2021,5243,3,5.7219148
1400000US06037701502,6037701502,2021,3558,3,8.4317036
1400000US06037701601,6037701601,2021,4194,2,4.7687173
1400000US06037701602,6037701602,2021,4188,3,7.1633239
1400000US06037701702,6037701702,2021,3190,3,9.4043884
1400000US06037701801,6037701801,2021,6944,4,5.7603688
1400000US06037701802,6037701802,2021,4904,3,6.117455
1400000US06037701902,6037701902,2021,5022,8,15.929909
1400000US06037702002,6037702002,2021,6249,2,3.2005122
1400000US06037702102,6037702102,2021,5914,1,1.6909029
1400000US06037702201,6037702201,2021,4150,1,2.4096386
1400000US06037702202,6037702202,2021,4032,2,4.9603176
1400000US06037702300,6037702300,2021,6653,2,3.0061626
1400000US06037702400,6037702400,2021,4462,5,11.205737
1400000US06037702501,6037702501,2021,5135,1,1.9474196
1400000US06037702600,6037702600,2021,6979,7,10.03009
1400000US06037702700,6037702700,2021,3505,2,5.7061343
1400000US06037702801,6037702801,2021,4632,5,10.794474
1400000US06037702802,6037702802,2021,2299,2,8.6994343
1400000US06037702803,6037702803,2021,3025,5,16.528925
1400000US06037702900,6037702900,2021,9355,4,4.2757883
1400000US06037703002,6037703002,2021,6813,1,1.4677821
1400000US06037703003,6037703003,2021,6217,5,8.0424643
1400000US06037703100,6037703100,2021,6286,3,4.7725105
1400000US06037703200,6037703200,2021,5027,4,7.9570322
1400000US06037800101,6037800101,2021,5744,1,1.7409471
1400000US06037800204,6037800204,2021,4284,4,9.3370686
1400000US06037800206,6037800206,2021,3629,1,2.7555799
1400000US06037800324,6037800324,2021,6846,3,4.3821211
1400000US06037800333,6037800333,2021,2080,1,4.8076925
1400000US06037800336,6037800336,2021,4037,2,4.954174
1400000US06037800337,6037800337,2021,3824,4,10.460251
1400000US06037800338,6037800338,2021,6429,2,3.1109037
1400000US06037800412,6037800412,2021,3693,1,2.7078257
1400000US06037800504,6037800504,2021,2192,4,18.248175
1400000US06037800506,6037800506,2021,3246,1,3.0807147
1400000US06037900103,6037900103,2021,6417,1,1.5583606
1400000US06037900104,6037900104,2021,6099,8,13.116904
1400000US06037900501,6037900501,2021,7845,7,8.9228811
1400000US06037900504,6037900504,2021,6856,5,7.292882
1400000US06037900505,6037900505,2021,4310,1,2.3201857
1400000US06037900506,6037900506,2021,4802,1,2.0824656
1400000US06037900509,6037900509,2021,4240,1,2.3584905
1400000US06037900602,6037900602,2021,5447,3,5.5076189
1400000US06037900606,6037900606,2021,4724,2,4.2337003
1400000US06037900607,6037900607,2021,4249,3,7.0604849
1400000US06037900608,6037900608,2021,4084,5,12.242899
1400000US06037900609,6037900609,2021,4802,1,2.0824656
1400000US06037900610,6037900610,2021,2999,1,3.3344448
1400000US06037900701,6037900701,2021,4481,7,15.621513
1400000US06037900703,6037900703,2021,5481,7,12.771392
1400000US06037900704,6037900704,2021,3356,6,17.878428
1400000US06037900705,6037900705,2021,4304,8,18.58736
1400000US06037900804,6037900804,2021,3979,4,10.052777
1400000US06037900805,6037900805,2021,5592,7,12.517882
1400000US06037900806,6037900806,2021,4484,10,22.301516
1400000US06037900807,6037900807,2021,4011,1,2.4931438
1400000US06037900808,6037900808,2021,5302,4,7.544323
1400000US06037900901,6037900901,2021,3086,1,3.2404406
1400000US06037900902,6037900902,2021,1455,1,6.8728523
1400000US06037901008,6037901008,2021,3307,6,18.143332
1400000US06037901009,6037901009,2021,5359,3,5.5980592
1400000US06037901010,6037901010,2021,5822,2,3.4352455
1400000US06037901011,6037901011,2021,5377,4,7.4390926
1400000US06037901101,6037901101,2021,5695,3,5.2677789
1400000US06037901102,6037901102,2021,5198,4,7.6952672
1400000US06037901209,6037901209,2021,1219,1,8.2034454
1400000US06037901217,6037901217,2021,1458,1,6.8587108
1400000US06037910002,6037910002,2021,7639,3,3.9272156
1400000US06037910210,6037910210,2021,7999,1,1.2501563
1400000US06037910213,6037910213,2021,1551,1,6.447453
1400000US06037910215,6037910215,2021,6915,3,4.3383946
1400000US06037910216,6037910216,2021,5740,2,3.4843206
1400000US06037910218,6037910218,2021,4723,11,23.290281
1400000US06037910302,6037910302,2021,5697,2,3.5106196
1400000US06037910401,6037910401,2021,5931,5,8.4302816
1400000US06037910405,6037910405,2021,6169,8,12.968066
1400000US06037910501,6037910501,2021,5448,3,5.506608
1400000US06037910502,6037910502,2021,4822,6,12.442969
1400000US06037910504,6037910504,2021,4431,1,2.2568269
1400000US06037910601,6037910601,2021,6806,8,11.754334
1400000US06037910602,6037910602,2021,4868,4,8.2169266
1400000US06037910606,6037910606,2021,3281,1,3.0478513
1400000US06037910608,6037910608,2021,3409,5,14.667058
1400000US06037910706,6037910706,2021,6873,2,2.9099374
1400000US06037910707,6037910707,2021,5157,1,1.9391118
1400000US06037910712,6037910712,2021,3307,1,3.0238888
1400000US06037910713,6037910713,2021,6916,4,5.78369
1400000US06037910714,6037910714,2021,3988,1,2.5075226
1400000US06037910715,6037910715,2021,6502,2,3.0759766
1400000US06037910720,6037910720,2021,5631,2,3.5517671
1400000US06037910721,6037910721,2021,3703,2,5.4010262
1400000US06037910804,6037910804,2021,2878,2,6.9492702
1400000US06037910807,6037910807,2021,6132,1,1.6307893
1400000US06037910809,6037910809,2021,2275,2,8.7912092
1400000US06037910814,6037910814,2021,3706,1,2.6983271
1400000US06037910815,6037910815,2021,4982,4,8.028904
1400000US06037911001,6037911001,2021,3694,6,16.242556
1400000US06037911100,6037911100,2021,7886,4,5.0722799
1400000US06037920013,6037920013,2021,7661,2,2.6106253
1400000US06037920015,6037920015,2021,7284,1,1.372872
1400000US06037920016,6037920016,2021,4229,1,2.3646252
1400000US06037920017,6037920017,2021,4295,1,2.3282888
1400000US06037920020,6037920020,2021,5983,2,3.3428047
1400000US06037920030,6037920030,2021,4954,1,2.0185709
1400000US06037920031,6037920031,2021,5045,4,7.9286423
1400000US06037920034,6037920034,2021,3667,1,2.7270248
1400000US06037920035,6037920035,2021,8186,7,8.5511847
1400000US06037920038,6037920038,2021,1785,3,16.806723
1400000US06037920040,6037920040,2021,3288,1,3.0413625
1400000US06037920041,6037920041,2021,2626,3,11.424219
1400000US06037920042,6037920042,2021,6915,4,5.7845263
1400000US06037920043,6037920043,2021,8468,2,2.3618329
1400000US06037920044,6037920044,2021,2580,1,3.8759689
1400000US06037920045,6037920045,2021,4514,1,2.2153301
1400000US06037920046,6037920046,2021,4033,2,4.9590874
1400000US06037920048,6037920048,2021,5745,7,12.184508
1400000US06037920049,6037920049,2021,5759,2,3.4728251
1400000US06037920050,6037920050,2021,1201,2,16.65279
1400000US06037920102,6037920102,2021,4614,6,13.003901
1400000US06037920104,6037920104,2021,2886,1,3.4650035
1400000US06037920106,6037920106,2021,3763,2,5.3149085
1400000US06037920109,6037920109,2021,4828,1,2.0712512
1400000US06037920110,6037920110,2021,3227,2,6.1977067
1400000US06037920111,6037920111,2021,3187,1,3.137747
1400000US06037920112,6037920112,2021,4268,2,4.6860356
1400000US06037920115,6037920115,2021,4532,5,11.032657
1400000US06037920118,6037920118,2021,5889,1,1.6980811
1400000US06037920121,6037920121,2021,10391,6,5.7742276
1400000US06037920312,6037920312,2021,6561,3,4.5724735
1400000US06037920313,6037920313,2021,5298,4,7.5500188
1400000US06037920314,6037920314,2021,3448,4,11.600928
1400000US06037920322,6037920322,2021,2883,4,13.874436
1400000US06037920326,6037920326,2021,6315,3,4.7505937
1400000US06037920329,6037920329,2021,6653,3,4.509244
1400000US06037920330,6037920330,2021,3573,1,2.7987685
1400000US06037920332,6037920332,2021,2426,1,4.1220117
1400000US06037920339,6037920339,2021,8158,3,3.677372
1400000US06037920340,6037920340,2021,3255,2,6.1443934
1400000US06037920341,6037920341,2021,3384,6,17.730497
1400000US06037920342,6037920342,2021,3156,1,3.1685679
1400000US06037920343,6037920343,2021,4062,2,4.9236827
1400000US06037980001,6037980001,2021,0,1,
1400000US06037980002,6037980002,2021,0,2,
1400000US06037980005,6037980005,2021,0,1,
1400000US06037980006,6037980006,2021,0,2,
1400000US06037980007,6037980007,2021,0,1,
1400000US06037980008,6037980008,2021,150,3,200
1400000US06037980011,6037980011,2021,65,3,461.53845
1400000US06037980013,6037980013,2021,0,4,
1400000US06037980016,6037980016,2021,328,4,121.95122
1400000US06037980024,6037980024,2021,200,1,50
1400000US06037980025,6037980025,2021,444,1,22.522522
1400000US06037980028,6037980028,2021,0,3,
1400000US06037980030,6037980030,2021,0,1,
1400000US06037980034,6037980034,2021,9,1,1111.1111
1400000US06037980035,6037980035,2021,629,16,254.37202
1400000US06037101110,6037101110,2021,3879,0,0
1400000US06037101122,6037101122,2021,4247,0,0
1400000US06037102103,6037102103,2021,1767,0,0
1400000US06037102104,6037102104,2021,4003,0,0
1400000US06037102105,6037102105,2021,1674,0,0
1400000US06037103101,6037103101,2021,2481,0,0
1400000US06037103401,6037103401,2021,2643,0,0
1400000US06037104103,6037104103,2021,4204,0,0
1400000US06037104105,6037104105,2021,5789,0,0
1400000US06037104403,6037104403,2021,2724,0,0
1400000US06037104703,6037104703,2021,2367,0,0
1400000US06037104821,6037104821,2021,3514,0,0
1400000US06037104823,6037104823,2021,3346,0,0
1400000US06037106010,6037106010,2021,3494,0,0
1400000US06037106020,6037106020,2021,4790,0,0
1400000US06037106111,6037106111,2021,4694,0,0
1400000US06037106520,6037106520,2021,5861,0,0
1400000US06037106603,6037106603,2021,3646,0,0
1400000US06037106641,6037106641,2021,2200,0,0
1400000US06037106642,6037106642,2021,3421,0,0
1400000US06037106643,6037106643,2021,4432,0,0
1400000US06037106645,6037106645,2021,3874,0,0
1400000US06037108101,6037108101,2021,2324,0,0
1400000US06037108103,6037108103,2021,3064,0,0
1400000US06037108104,6037108104,2021,1756,0,0
1400000US06037108202,6037108202,2021,8776,0,0
1400000US06037108203,6037108203,2021,3301,0,0
1400000US06037109400,6037109400,2021,4285,0,0
1400000US06037111204,6037111204,2021,5614,0,0
1400000US06037113211,6037113211,2021,4121,0,0
1400000US06037113235,6037113235,2021,1680,0,0
1400000US06037113427,6037113427,2021,2156,0,0
1400000US06037115104,6037115104,2021,4509,0,0
1400000US06037117301,6037117301,2021,3732,0,0
1400000US06037119001,6037119001,2021,4417,0,0
1400000US06037119003,6037119003,2021,4070,0,0
1400000US06037119320,6037119320,2021,4602,0,0
1400000US06037119340,6037119340,2021,4034,0,0
1400000US06037119342,6037119342,2021,2902,0,0
1400000US06037119400,6037119400,2021,5307,0,0
1400000US06037119802,6037119802,2021,3313,0,0
1400000US06037120010,6037120010,2021,2617,0,0
1400000US06037120103,6037120103,2021,3057,0,0
1400000US06037120106,6037120106,2021,4462,0,0
1400000US06037120108,6037120108,2021,4517,0,0
1400000US06037121221,6037121221,2021,2329,0,0
1400000US06037121222,6037121222,2021,4808,0,0
1400000US06037121600,6037121600,2021,2745,0,0
1400000US06037121801,6037121801,2021,3374,0,0
1400000US06037122121,6037122121,2021,2815,0,0
1400000US06037122200,6037122200,2021,3662,0,0
1400000US06037123020,6037123020,2021,2783,0,0
1400000US06037123205,6037123205,2021,2767,0,0
1400000US06037123601,6037123601,2021,4811,0,0
1400000US06037123602,6037123602,2021,3412,0,0
1400000US06037123902,6037123902,2021,2791,0,0
1400000US06037125404,6037125404,2021,2696,0,0
1400000US06037125600,6037125600,2021,2983,0,0
1400000US06037127604,6037127604,2021,3288,0,0
1400000US06037128303,6037128303,2021,3780,0,0
1400000US06037128801,6037128801,2021,3807,0,0
1400000US06037131022,6037131022,2021,2822,0,0
1400000US06037131024,6037131024,2021,3905,0,0
1400000US06037132501,6037132501,2021,4785,0,0
1400000US06037133101,6037133101,2021,1683,0,0
1400000US06037134101,6037134101,2021,5262,0,0
1400000US06037134103,6037134103,2021,4495,0,0
1400000US06037134302,6037134302,2021,4082,0,0
1400000US06037134421,6037134421,2021,4421,0,0
1400000US06037134422,6037134422,2021,4809,0,0
1400000US06037134424,6037134424,2021,2857,0,0
1400000US06037134801,6037134801,2021,3001,0,0
1400000US06037134905,6037134905,2021,5028,0,0
1400000US06037135205,6037135205,2021,2067,0,0
1400000US06037137103,6037137103,2021,5389,0,0
1400000US06037137301,6037137301,2021,2097,0,0
1400000US06037137302,6037137302,2021,4361,0,0
1400000US06037137504,6037137504,2021,2021,0,0
1400000US06037138000,6037138000,2021,4839,0,0
1400000US06037139301,6037139301,2021,4373,0,0
1400000US06037139506,6037139506,2021,2972,0,0
1400000US06037139703,6037139703,2021,2425,0,0
1400000US06037139704,6037139704,2021,2765,0,0
1400000US06037139705,6037139705,2021,3995,0,0
1400000US06037139801,6037139801,2021,3518,0,0
1400000US06037139802,6037139802,2021,3878,0,0
1400000US06037141305,6037141305,2021,2625,0,0
1400000US06037141500,6037141500,2021,3006,0,0
1400000US06037141600,6037141600,2021,4183,0,0
1400000US06037141700,6037141700,2021,3150,0,0
1400000US06037143302,6037143302,2021,3267,0,0
1400000US06037143401,6037143401,2021,5535,0,0
1400000US06037143402,6037143402,2021,1859,0,0
1400000US06037143500,6037143500,2021,5635,0,0
1400000US06037143603,6037143603,2021,2443,0,0
1400000US06037143605,6037143605,2021,1724,0,0
1400000US06037143700,6037143700,2021,3485,0,0
1400000US06037143902,6037143902,2021,2892,0,0
1400000US06037181600,6037181600,2021,4655,0,0
1400000US06037183103,6037183103,2021,4797,0,0
1400000US06037183104,6037183104,2021,1899,0,0
1400000US06037183222,6037183222,2021,3599,0,0
1400000US06037183510,6037183510,2021,2535,0,0
1400000US06037183820,6037183820,2021,3331,0,0
1400000US06037185102,6037185102,2021,3352,0,0
1400000US06037185202,6037185202,2021,4084,0,0
1400000US06037185203,6037185203,2021,2728,0,0
1400000US06037185204,6037185204,2021,1884,0,0
1400000US06037186203,6037186203,2021,3104,0,0
1400000US06037186301,6037186301,2021,2713,0,0
1400000US06037186403,6037186403,2021,2692,0,0
1400000US06037187200,6037187200,2021,2809,0,0
1400000US06037188202,6037188202,2021,2832,0,0
1400000US06037189202,6037189202,2021,2829,0,0
1400000US06037189300,6037189300,2021,2805,0,0
1400000US06037189400,6037189400,2021,3135,0,0
1400000US06037189600,6037189600,2021,3752,0,0
1400000US06037189703,6037189703,2021,1824,0,0
1400000US06037189704,6037189704,2021,1257,0,0
1400000US06037189903,6037189903,2021,2209,0,0
1400000US06037189905,6037189905,2021,2508,0,0
1400000US06037190401,6037190401,2021,2905,0,0
1400000US06037192001,6037192001,2021,2118,0,0
1400000US06037192300,6037192300,2021,2503,0,0
1400000US06037192410,6037192410,2021,3815,0,0
1400000US06037194101,6037194101,2021,3258,0,0
1400000US06037194102,6037194102,2021,2791,0,0
1400000US06037194300,6037194300,2021,2806,0,0
1400000US06037194500,6037194500,2021,1977,0,0
1400000US06037195202,6037195202,2021,3231,0,0
1400000US06037195300,6037195300,2021,2776,0,0
1400000US06037195901,6037195901,2021,2450,0,0
1400000US06037195902,6037195902,2021,1872,0,0
1400000US06037195903,6037195903,2021,1876,0,0
1400000US06037197200,6037197200,2021,3564,0,0
1400000US06037197700,6037197700,2021,5078,0,0
1400000US06037199110,6037199110,2021,2776,0,0
1400000US06037201120,6037201120,2021,4085,0,0
1400000US06037201302,6037201302,2021,3882,0,0
1400000US06037206054,6037206054,2021,2397,0,0
1400000US06037207901,6037207901,2021,2991,0,0
1400000US06037208001,6037208001,2021,2248,0,0
