geoid,geoid20,year,denom_known_poverty,pop_below_100_count,pop_below_100_pct,pop_below_200_count,pop_below_200_pct
1400000US06037181400,6037181400,2022,4558,331,7.2619572,1121,24.59412
1400000US06037181500,6037181500,2022,4097,603,14.718086,946,23.090065
1400000US06037181600,6037181600,2022,2791,64,2.2930849,292,10.4622
1400000US06037183101,6037183101,2022,2741,430,15.687705,640,23.349142
1400000US06037183103,6037183103,2022,4495,422,9.3882093,1458,32.436039
1400000US06037183104,6037183104,2022,1894,191,10.084477,471,24.868004
1400000US06037183220,6037183220,2022,2983,267,8.9507208,718,24.069729
1400000US06037183221,6037183221,2022,3466,402,11.598384,1134,32.717831
1400000US06037183222,6037183222,2022,3603,443,12.295309,861,23.896753
1400000US06037183300,6037183300,2022,3221,207,6.4265757,899,27.910587
1400000US06037183401,6037183401,2022,2386,328,13.746857,697,29.21207
1400000US06037183402,6037183402,2022,2822,383,13.571935,802,28.419561
1400000US06037183510,6037183510,2022,2344,135,5.7593856,315,13.438566
1400000US06037183520,6037183520,2022,3789,569,15.017155,1433,37.820004
1400000US06037183610,6037183610,2022,3038,654,21.527321,1305,42.955891
1400000US06037183620,6037183620,2022,3021,305,10.095995,1061,35.120819
1400000US06037183701,6037183701,2022,3181,454,14.272242,1268,39.861679
1400000US06037183702,6037183702,2022,3074,182,5.9206247,497,16.16786
1400000US06037183810,6037183810,2022,4259,689,16.177507,1628,38.224934
1400000US06037183820,6037183820,2022,3352,248,7.3985682,1020,30.429594
1400000US06037185101,6037185101,2022,2714,192,7.074429,447,16.470154
1400000US06037185102,6037185102,2022,3542,272,7.6792774,438,12.365895
1400000US06037185202,6037185202,2022,4098,334,8.1503172,1051,25.646656
1400000US06037185203,6037185203,2022,2696,501,18.583086,1163,43.137981
1400000US06037185204,6037185204,2022,1778,344,19.347582,595,33.464565
1400000US06037185310,6037185310,2022,2892,543,18.775934,866,29.944675
1400000US06037185320,6037185320,2022,2713,652,24.032436,1137,41.909325
1400000US06037186100,6037186100,2022,4724,232,4.9110923,627,13.272651
1400000US06037186201,6037186201,2022,3353,445,13.271697,832,24.813601
1400000US06037186202,6037186202,2022,1676,223,13.30549,343,20.465393
1400000US06037186203,6037186203,2022,2991,155,5.1822133,802,26.813774
1400000US06037186301,6037186301,2022,2566,554,21.590023,1046,40.763836
1400000US06037186302,6037186302,2022,4850,268,5.525773,1083,22.329897
1400000US06037186401,6037186401,2022,2692,322,11.961367,1266,47.028233
1400000US06037186403,6037186403,2022,2602,196,7.5326672,749,28.785549
1400000US06037186404,6037186404,2022,2663,627,23.544874,1104,41.457005
1400000US06037187101,6037187101,2022,2992,210,7.0187168,550,18.382353
1400000US06037187102,6037187102,2022,4637,901,19.430666,1802,38.861332
1400000US06037187200,6037187200,2022,2668,274,10.269865,805,30.172413
1400000US06037187300,6037187300,2022,3678,232,6.307776,560,15.225666
1400000US06037188100,6037188100,2022,3703,496,13.394545,1062,28.679449
1400000US06037188201,6037188201,2022,3017,210,6.960557,452,14.98177
1400000US06037188202,6037188202,2022,3024,167,5.5224867,365,12.070106
1400000US06037188300,6037188300,2022,3475,285,8.2014389,482,13.870503
1400000US06037189101,6037189101,2022,2328,189,8.118557,422,18.127148
1400000US06037189102,6037189102,2022,3858,257,6.6614828,608,15.75946
1400000US06037189201,6037189201,2022,2894,534,18.451969,925,31.962681
1400000US06037189202,6037189202,2022,2943,253,8.5966702,360,12.232416
1400000US06037189300,6037189300,2022,2916,353,12.105624,443,15.192044
1400000US06037189400,6037189400,2022,3015,263,8.7230511,335,11.111111
1400000US06037189501,6037189501,2022,2182,224,10.265811,345,15.811182
1400000US06037189502,6037189502,2022,1875,351,18.719999,591,31.52
1400000US06037189600,6037189600,2022,3677,402,10.932826,759,20.641827
1400000US06037189702,6037189702,2022,2271,261,11.492735,519,22.853369
1400000US06037189703,6037189703,2022,1872,133,7.104701,306,16.346153
1400000US06037189704,6037189704,2022,1561,141,9.032671,161,10.313901
1400000US06037189801,6037189801,2022,1781,81,4.5480065,346,19.427288
1400000US06037189802,6037189802,2022,1854,364,19.633226,431,23.247034
1400000US06037189903,6037189903,2022,2235,186,8.3221474,377,16.86801
1400000US06037189904,6037189904,2022,2312,352,15.224914,1013,43.81488
1400000US06037189905,6037189905,2022,2399,238,9.9208002,469,19.549812
1400000US06037189906,6037189906,2022,2448,286,11.683006,533,21.772877
1400000US06037189907,6037189907,2022,2429,223,9.1807327,346,14.244545
1400000US06037190101,6037190101,2022,1730,433,25.028902,638,36.878613
1400000US06037190102,6037190102,2022,2614,400,15.302218,787,30.107115
1400000US06037190201,6037190201,2022,2607,525,20.13809,1500,57.537399
1400000US06037190202,6037190202,2022,2860,754,26.363636,1125,39.335663
1400000US06037190302,6037190302,2022,2965,545,18.381113,1193,40.236088
1400000US06037190303,6037190303,2022,2484,593,23.872786,1264,50.88567
1400000US06037190401,6037190401,2022,2810,203,7.2241993,926,32.953735
1400000US06037190402,6037190402,2022,2187,397,18.152721,818,37.402836
1400000US06037190510,6037190510,2022,3937,970,24.63805,1838,46.685295
1400000US06037190520,6037190520,2022,3617,1018,28.144871,1757,48.576168
1400000US06037190701,6037190701,2022,1629,440,27.010435,945,58.011051
1400000US06037190702,6037190702,2022,1154,67,5.8058925,359,31.109186
1400000US06037190801,6037190801,2022,2956,906,30.649527,1642,55.548038
1400000US06037190802,6037190802,2022,2768,616,22.254335,1136,41.040462
1400000US06037190901,6037190901,2022,3579,1074,30.008383,2092,58.45208
1400000US06037190902,6037190902,2022,3720,628,16.88172,1286,34.569893
1400000US06037191000,6037191000,2022,5141,649,12.624003,1299,25.267458
1400000US06037191110,6037191110,2022,3353,1656,49.388607,2210,65.911125
1400000US06037191120,6037191120,2022,3686,597,16.196419,1587,43.054802
1400000US06037191201,6037191201,2022,5522,1258,22.781601,3151,57.06266
1400000US06037191203,6037191203,2022,2168,490,22.601477,866,39.944649
1400000US06037191204,6037191204,2022,1480,339,22.905405,571,38.581081
1400000US06037191301,6037191301,2022,1993,452,22.679379,803,40.291019
1400000US06037191302,6037191302,2022,1685,163,9.6735907,731,43.38279
1400000US06037191410,6037191410,2022,3276,1014,30.952381,1438,43.894993
1400000US06037191420,6037191420,2022,3285,425,12.937595,832,25.327246
1400000US06037191500,6037191500,2022,5657,958,16.934771,2169,38.341877
1400000US06037191610,6037191610,2022,3999,848,21.205301,2032,50.812702
1400000US06037191620,6037191620,2022,2659,580,21.812712,1318,49.567505
1400000US06037191710,6037191710,2022,2670,688,25.76779,1710,64.044945
1400000US06037191720,6037191720,2022,3475,577,16.604317,1817,52.287769
1400000US06037191810,6037191810,2022,2807,172,6.1275382,1192,42.465267
1400000US06037191820,6037191820,2022,3803,504,13.252695,1292,33.973179
1400000US06037191901,6037191901,2022,3931,811,20.630882,1347,34.26609
1400000US06037191902,6037191902,2022,2836,389,13.716502,633,22.320169
1400000US06037192001,6037192001,2022,1962,394,20.081549,549,27.981651
1400000US06037192002,6037192002,2022,2567,201,7.830152,581,22.633425
1400000US06037192300,6037192300,2022,2593,260,10.026996,584,22.522175
1400000US06037192410,6037192410,2022,4066,253,6.2223315,713,17.535662
1400000US06037192420,6037192420,2022,3552,515,14.498874,1509,42.483109
1400000US06037192510,6037192510,2022,3634,752,20.693451,1374,37.809578
1400000US06037192520,6037192520,2022,5119,947,18.499706,2135,41.707363
1400000US06037192610,6037192610,2022,3954,877,22.180071,2198,55.589275
1400000US06037192620,6037192620,2022,3549,903,25.443787,2141,60.326851
1400000US06037192700,6037192700,2022,3231,761,23.55308,1712,52.986691
1400000US06037194101,6037194101,2022,3139,249,7.9324627,557,17.744505
1400000US06037194102,6037194102,2022,2490,349,14.016065,546,21.927711
1400000US06037194200,6037194200,2022,3385,103,3.042836,282,8.3308716
1400000US06037194300,6037194300,2022,2746,162,5.8994904,319,11.616898
1400000US06037194401,6037194401,2022,2484,252,10.144928,540,21.73913
1400000US06037194402,6037194402,2022,3101,417,13.447275,667,21.509192
1400000US06037194500,6037194500,2022,1949,132,6.7727041,274,14.058492
1400000US06037195100,6037195100,2022,4814,260,5.4009142,379,7.8728709
1400000US06037195201,6037195201,2022,2698,263,9.747961,503,18.64344
1400000US06037195202,6037195202,2022,3329,252,7.5698409,381,11.444879
1400000US06037195300,6037195300,2022,2903,366,12.607647,773,26.627626
1400000US06037195400,6037195400,2022,4215,365,8.6595488,610,14.472123
1400000US06037195500,6037195500,2022,5010,231,4.6107783,470,9.381238
1400000US06037195600,6037195600,2022,2673,728,27.235315,1071,40.067341
1400000US06037195710,6037195710,2022,4698,1680,35.759899,2743,58.386547
1400000US06037195720,6037195720,2022,1795,332,18.495821,680,37.883007
1400000US06037195802,6037195802,2022,2950,441,14.949153,1192,40.40678
1400000US06037195803,6037195803,2022,2351,336,14.291791,698,29.689493
1400000US06037195804,6037195804,2022,2527,377,14.918876,846,33.478432
1400000US06037195901,6037195901,2022,2382,352,14.777498,865,36.314022
1400000US06037195902,6037195902,2022,1779,134,7.5323215,191,10.736369
1400000US06037195903,6037195903,2022,1923,180,9.3603745,405,21.060843
1400000US06037197200,6037197200,2022,3589,206,5.7397604,817,22.764002
1400000US06037197300,6037197300,2022,3847,300,7.7982845,809,21.029373
1400000US06037197410,6037197410,2022,3725,374,10.040269,786,21.100672
1400000US06037197420,6037197420,2022,3857,272,7.0521131,1376,35.675396
1400000US06037197500,6037197500,2022,3882,434,11.179804,989,25.476559
1400000US06037197600,6037197600,2022,2130,501,23.521128,625,29.342724
1400000US06037197700,6037197700,2022,4953,761,15.364426,2395,48.354534
1400000US06037199001,6037199001,2022,2214,414,18.699186,1170,52.845528
1400000US06037199002,6037199002,2022,2598,223,8.5835257,879,33.833717
1400000US06037199110,6037199110,2022,2452,379,15.45677,806,32.871124
1400000US06037199120,6037199120,2022,3692,955,25.866739,2105,57.015167
1400000US06037199201,6037199201,2022,3540,886,25.028248,1801,50.875706
1400000US06037199202,6037199202,2022,2594,407,15.690054,940,36.237473
1400000US06037199300,6037199300,2022,4045,548,13.547589,990,24.474661
1400000US06037199400,6037199400,2022,4497,1303,28.974873,2197,48.854794
1400000US06037199700,6037199700,2022,3017,568,18.826649,1422,47.132912
1400000US06037199801,6037199801,2022,3742,580,15.499733,1658,44.307858
1400000US06037199802,6037199802,2022,2064,273,13.226745,816,39.534885
1400000US06037199900,6037199900,2022,2341,376,16.061512,1211,51.73003
1400000US06037201110,6037201110,2022,2390,253,10.585774,489,20.460251
1400000US06037201120,6037201120,2022,3934,498,12.658872,1245,31.647179
1400000US06037201200,6037201200,2022,2711,349,12.873479,877,32.349686
1400000US06037201301,6037201301,2022,3295,471,14.294385,812,24.643398
1400000US06037201302,6037201302,2022,3997,388,9.7072802,849,21.240931
1400000US06037201401,6037201401,2022,4620,1124,24.329004,2557,55.346321
1400000US06037201402,6037201402,2022,4406,821,18.633682,1600,36.314117
1400000US06037201501,6037201501,2022,5541,668,12.055586,1659,29.940443
1400000US06037201503,6037201503,2022,3230,417,12.910216,1378,42.66254
1400000US06037201504,6037201504,2022,2158,324,15.013902,932,43.188137
1400000US06037201601,6037201601,2022,2337,385,16.474112,1065,45.571243
1400000US06037201602,6037201602,2022,2602,378,14.527287,847,32.551884
1400000US06037201700,6037201700,2022,3867,359,9.2836828,1118,28.911301
1400000US06037203100,6037203100,2022,4294,1081,25.174662,2261,52.654869
1400000US06037203200,6037203200,2022,5387,1264,23.463894,3218,59.736401
1400000US06037203300,6037203300,2022,1183,561,47.42181,739,62.4683
1400000US06037203500,6037203500,2022,2909,868,29.838432,1756,60.364388
1400000US06037203601,6037203601,2022,2599,534,20.546364,1164,44.786457
1400000US06037203602,6037203602,2022,2074,696,33.558342,1090,52.555447
1400000US06037203710,6037203710,2022,3420,814,23.80117,1521,44.473682
1400000US06037203720,6037203720,2022,3892,765,19.655704,1889,48.535458
1400000US06037203800,6037203800,2022,4728,1231,26.036379,2577,54.505077
1400000US06037203900,6037203900,2022,3080,380,12.337663,1303,42.305195
1400000US06037204110,6037204110,2022,3097,750,24.216984,1525,49.241199
1400000US06037204120,6037204120,2022,2606,218,8.3653107,969,37.183422
1400000US06037204200,6037204200,2022,3427,923,26.933178,2147,62.649548
1400000US06037204300,6037204300,2022,5199,1241,23.869974,2519,48.451626
1400000US06037204410,6037204410,2022,2588,743,28.709429,1248,48.222565
1400000US06037204420,6037204420,2022,3052,875,28.669725,1830,59.960682
1400000US06037204600,6037204600,2022,4091,927,22.659496,2609,63.774139
1400000US06037204700,6037204700,2022,4750,1091,22.968422,2190,46.105263
1400000US06037204810,6037204810,2022,4929,1021,20.71414,2608,52.911343
1400000US06037204820,6037204820,2022,2222,340,15.30153,1144,51.485149
1400000US06037204910,6037204910,2022,3065,854,27.862968,1590,51.876019
1400000US06037204920,6037204920,2022,2620,521,19.885496,1255,47.900764
1400000US06037205110,6037205110,2022,3447,909,26.370758,2084,60.45837
1400000US06037205120,6037205120,2022,3630,1247,34.352615,2696,74.269974
1400000US06037206010,6037206010,2022,3729,1045,28.0236,1937,51.944221
1400000US06037206020,6037206020,2022,437,63,14.416476,88,20.1373
1400000US06037206050,6037206050,2022,2238,400,17.8731,1210,54.066132
1400000US06037206051,6037206051,2022,1325,66,4.981132,182,13.735849
1400000US06037206052,6037206052,2022,3150,421,13.365079,800,25.396826
1400000US06037206053,6037206053,2022,2863,854,29.828852,1585,55.361507
1400000US06037206054,6037206054,2022,2449,1023,41.772152,1318,53.817886
1400000US06037206201,6037206201,2022,2203,733,33.272808,1128,51.202904
1400000US06037206202,6037206202,2022,1911,857,44.845631,1134,59.34066
1400000US06037206301,6037206301,2022,2096,1382,65.935112,1912,91.221375
1400000US06037206302,6037206302,2022,2271,1548,68.163803,2032,89.476006
1400000US06037206303,6037206303,2022,2757,2032,73.7033,2474,89.735222
1400000US06037207101,6037207101,2022,3864,1067,27.613873,1784,46.169773
1400000US06037207102,6037207102,2022,3198,915,28.611631,1632,51.031895
1400000US06037207103,6037207103,2022,2047,449,21.934538,923,45.090378
1400000US06037207303,6037207303,2022,2387,540,22.62254,1082,45.328865
1400000US06037207304,6037207304,2022,2251,1035,45.979565,1180,52.421146
1400000US06037207305,6037207305,2022,796,71,8.9195976,168,21.105528
1400000US06037207306,6037207306,2022,1871,437,23.356493,708,37.840729
1400000US06037207307,6037207307,2022,1380,709,51.376812,840,60.869564
1400000US06037207308,6037207308,2022,1268,125,9.8580446,312,24.605679
1400000US06037207400,6037207400,2022,1500,475,31.666666,655,43.666668
1400000US06037207501,6037207501,2022,1995,325,16.290728,377,18.897243
1400000US06037207502,6037207502,2022,3652,1525,41.757942,2309,63.225628
1400000US06037207711,6037207711,2022,2189,176,8.0402012,286,13.065327
1400000US06037207712,6037207712,2022,4385,1033,23.557583,1444,32.930443
1400000US06037207901,6037207901,2022,3227,970,30.058878,1224,37.929966
1400000US06037207902,6037207902,2022,7185,1192,16.590118,1429,19.888657
1400000US06037208001,6037208001,2022,2452,534,21.778141,707,28.833605
1400000US06037208002,6037208002,2022,4147,1282,30.913914,2151,51.86882
1400000US06037208301,6037208301,2022,1904,722,37.92017,1329,69.800423
1400000US06037208302,6037208302,2022,4881,1558,31.919689,2815,57.672607
1400000US06037208401,6037208401,2022,4066,983,24.176094,2318,57.009346
1400000US06037208402,6037208402,2022,2651,472,17.804602,1130,42.625423
1400000US06037208501,6037208501,2022,2576,468,18.167702,790,30.667702
1400000US06037208502,6037208502,2022,4183,828,19.794405,2560,61.200096
1400000US06037208610,6037208610,2022,4267,686,16.076868,1811,42.441998
1400000US06037208620,6037208620,2022,3922,727,18.536461,1268,32.330444
1400000US06037208710,6037208710,2022,4757,412,8.6609211,1449,30.460375
1400000US06037208720,6037208720,2022,3917,1483,37.860607,2571,65.636971
1400000US06037208801,6037208801,2022,3195,826,25.852896,1859,58.184662
1400000US06037208802,6037208802,2022,2792,609,21.812321,1341,48.030087
1400000US06037208902,6037208902,2022,2298,1066,46.388165,1916,83.376846
1400000US06037208903,6037208903,2022,3869,1722,44.507626,3111,80.408371
1400000US06037208904,6037208904,2022,3711,1883,50.741039,2950,79.493401
1400000US06037209103,6037209103,2022,3648,1860,50.986843,2888,79.166664
1400000US06037209104,6037209104,2022,2485,840,33.802818,1459,58.712273
1400000US06037209105,6037209105,2022,3231,1623,50.232128,2831,87.619934
1400000US06037209106,6037209106,2022,2531,849,33.544052,1280,50.572895
1400000US06037209201,6037209201,2022,3026,697,23.033709,1093,36.120293
1400000US06037209202,6037209202,2022,1485,496,33.400673,1281,86.262627
