geoid,geoid20,year,denom_enrolled,frpl_count,frpl_pct,freemeals_count,reducedmeals_count
1400000US06037122420,6037122420,2015,700,646,92.290001,591,55
1400000US06037123010,6037123010,2015,1476,1352,91.599998,1311,41
1400000US06037123301,6037123301,2015,599,546,91.150002,538,8
1400000US06037123303,6037123303,2015,767,713,92.959999,700,13
1400000US06037123420,6037123420,2015,1644,1519,92.400002,1476,43
1400000US06037123510,6037123510,2015,806,717,88.959999,666,51
1400000US06037123601,6037123601,2015,2050,1292,63.02,1161,131
1400000US06037123602,6037123602,2015,684,639,93.419998,622,17
1400000US06037123700,6037123700,2015,679,512,75.410004,418,94
1400000US06037123901,6037123901,2015,2063,1937,93.889999,1887,50
1400000US06037124102,6037124102,2015,732,660,90.160004,619,41
1400000US06037124201,6037124201,2015,939,876,93.290001,843,33
1400000US06037124300,6037124300,2015,438,382,87.209999,334,48
1400000US06037124600,6037124600,2015,2069,748,36.150002,603,145
1400000US06037124700,6037124700,2015,603,171,28.360001,142,29
1400000US06037124902,6037124902,2015,350,261,74.57,253,8
1400000US06037125101,6037125101,2015,2691,1824,67.779999,1539,285
1400000US06037125102,6037125102,2015,657,131,19.940001,110,21
1400000US06037125310,6037125310,2015,640,470,73.440002,450,20
1400000US06037125322,6037125322,2015,465,413,88.82,405,8
1400000US06037125600,6037125600,2015,450,307,68.220001,265,42
1400000US06037127210,6037127210,2015,2674,2423,90.610001,2339,84
1400000US06037127400,6037127400,2015,558,540,96.769997,528,12
1400000US06037127603,6037127603,2015,875,802,91.660004,794,8
1400000US06037127803,6037127803,2015,177,88,49.720001,70,18
1400000US06037127805,6037127805,2015,550,491,89.269997,483,8
1400000US06037127806,6037127806,2015,2627,1940,73.849998,1849,91
1400000US06037127910,6037127910,2015,1408,811,57.599998,652,159
1400000US06037127920,6037127920,2015,736,674,91.580002,669,5
1400000US06037128102,6037128102,2015,970,741,76.389999,681,60
1400000US06037128302,6037128302,2015,1093,900,82.339996,882,18
1400000US06037128602,6037128602,2015,490,264,53.880001,234,30
1400000US06037128802,6037128802,2015,2208,1519,68.800003,1286,233
1400000US06037128910,6037128910,2015,238,69,28.99,47,22
1400000US06037131022,6037131022,2015,516,453,87.790001,448,5
1400000US06037131023,6037131023,2015,386,351,90.93,343,8
1400000US06037131100,6037131100,2015,457,330,72.209999,276,54
1400000US06037131200,6037131200,2015,582,351,60.310001,299,52
1400000US06037131300,6037131300,2015,531,455,85.690002,439,16
1400000US06037131600,6037131600,2015,3539,2202,62.220001,1847,355
1400000US06037131701,6037131701,2015,81,61,75.309998,49,12
1400000US06037131801,6037131801,2015,438,377,86.07,368,9
1400000US06037131900,6037131900,2015,429,365,85.080002,353,12
1400000US06037132001,6037132001,2015,386,264,68.389999,220,44
1400000US06037132002,6037132002,2015,6150,4706,76.519997,3906,800
1400000US06037132301,6037132301,2015,412,369,89.559998,362,7
1400000US06037132501,6037132501,2015,46,23,50,18,5
1400000US06037132700,6037132700,2015,2214,1530,69.110001,1361,169
1400000US06037133000,6037133000,2015,539,401,74.400002,352,49
1400000US06037133101,6037133101,2015,397,288,72.540001,251,37
1400000US06037133102,6037133102,2015,2076,1083,52.169998,785,298
1400000US06037134001,6037134001,2015,804,768,95.519997,756,12
1400000US06037134002,6037134002,2015,392,231,58.93,183,48
1400000US06037134101,6037134101,2015,472,430,91.099998,412,18
1400000US06037134103,6037134103,2015,572,485,84.790001,448,37
1400000US06037134104,6037134104,2015,363,335,92.290001,308,27
1400000US06037134302,6037134302,2015,400,293,73.25,237,56
1400000US06037134303,6037134303,2015,774,695,89.790001,682,13
1400000US06037134304,6037134304,2015,713,617,86.540001,598,19
1400000US06037134421,6037134421,2015,618,90,14.56,76,14
1400000US06037134422,6037134422,2015,237,157,66.239998,128,29
1400000US06037134423,6037134423,2015,397,122,30.73,94,28
1400000US06037134520,6037134520,2015,1554,1107,71.239998,989,118
1400000US06037134522,6037134522,2015,589,532,90.32,499,33
1400000US06037134720,6037134720,2015,1731,1537,88.790001,1464,73
1400000US06037134801,6037134801,2015,482,428,88.800003,416,12
1400000US06037135102,6037135102,2015,463,184,39.740002,151,33
1400000US06037135202,6037135202,2015,812,89,10.96,66,23
1400000US06037135204,6037135204,2015,719,144,20.030001,103,41
1400000US06037137000,6037137000,2015,3775,685,18.15,510,175
1400000US06037137104,6037137104,2015,1039,649,62.459999,537,112
1400000US06037137203,6037137203,2015,936,300,32.049999,245,55
1400000US06037137301,6037137301,2015,496,132,26.610001,113,19
1400000US06037137302,6037137302,2015,1963,486,24.76,385,101
1400000US06037137401,6037137401,2015,699,73,10.44,57,16
1400000US06037137402,6037137402,2015,419,63,15.04,49,14
1400000US06037137501,6037137501,2015,3036,1531,50.43,1246,285
1400000US06037139001,6037139001,2015,576,148,25.690001,107,41
1400000US06037139200,6037139200,2015,406,253,62.32,207,46
1400000US06037139301,6037139301,2015,786,511,65.010002,432,79
1400000US06037139402,6037139402,2015,3155,1091,34.580002,850,241
1400000US06037139502,6037139502,2015,570,226,39.650002,180,46
1400000US06037139600,6037139600,2015,553,113,20.43,81,32
1400000US06037139701,6037139701,2015,554,13,2.3499999,7,6
1400000US06037141101,6037141101,2015,692,144,20.809999,123,21
1400000US06037141304,6037141304,2015,812,173,21.309999,136,37
1400000US06037141400,6037141400,2015,548,77,14.05,56,21
1400000US06037143200,6037143200,2015,872,491,56.310001,410,81
1400000US06037143302,6037143302,2015,1665,831,49.91,729,102
1400000US06037143700,6037143700,2015,215,52,24.190001,47,5
1400000US06037143801,6037143801,2015,934,39,4.1799998,35,4
1400000US06037181000,6037181000,2015,1234,937,75.93,768,169
1400000US06037181400,6037181400,2015,771,407,52.790001,317,90
1400000US06037181500,6037181500,2015,999,581,58.16,505,76
1400000US06037181600,6037181600,2015,2406,1274,52.950001,985,289
1400000US06037183101,6037183101,2015,1263,1169,92.559998,1126,43
1400000US06037183104,6037183104,2015,212,165,77.830002,146,19
1400000US06037183220,6037183220,2015,295,232,78.639999,226,6
1400000US06037183221,6037183221,2015,73,73,100,73,0
1400000US06037183401,6037183401,2015,500,413,82.599998,392,21
1400000US06037183402,6037183402,2015,343,289,84.260002,284,5
1400000US06037183510,6037183510,2015,1411,1014,71.860001,916,98
1400000US06037183520,6037183520,2015,438,398,90.870003,377,21
1400000US06037183702,6037183702,2015,335,199,59.400002,174,25
1400000US06037183810,6037183810,2015,231,182,78.790001,172,10
1400000US06037185101,6037185101,2015,527,435,82.540001,418,17
1400000US06037185102,6037185102,2015,589,480,81.489998,472,8
1400000US06037185204,6037185204,2015,398,52,13.07,44,8
1400000US06037185310,6037185310,2015,1083,985,90.949997,928,57
1400000US06037186100,6037186100,2015,504,255,50.599998,202,53
1400000US06037186302,6037186302,2015,200,178,89,140,38
1400000US06037186401,6037186401,2015,1956,1723,88.089996,1598,125
1400000US06037186404,6037186404,2015,441,382,86.620003,357,25
1400000US06037187101,6037187101,2015,332,248,74.699997,214,34
1400000US06037187102,6037187102,2015,1365,835,61.169998,625,210
1400000US06037187300,6037187300,2015,424,355,83.730003,336,19
1400000US06037188201,6037188201,2015,457,45,9.8500004,32,13
1400000US06037188300,6037188300,2015,335,214,63.880001,186,28
1400000US06037189201,6037189201,2015,460,315,68.480003,281,34
1400000US06037189501,6037189501,2015,307,215,70.029999,194,21
1400000US06037189905,6037189905,2015,445,244,54.830002,204,40
1400000US06037190102,6037190102,2015,1501,1170,77.949997,986,184
1400000US06037190510,6037190510,2015,578,460,79.580002,427,33
1400000US06037190701,6037190701,2015,191,159,83.25,157,2
1400000US06037190901,6037190901,2015,1223,789,64.510002,737,52
1400000US06037190902,6037190902,2015,1077,1001,92.940002,966,35
1400000US06037191120,6037191120,2015,494,441,89.269997,411,30
1400000US06037191204,6037191204,2015,651,585,89.860001,574,11
1400000US06037191301,6037191301,2015,202,186,92.080002,177,9
1400000US06037191410,6037191410,2015,438,351,80.139999,334,17
1400000US06037191720,6037191720,2015,915,897,98.029999,847,50
1400000US06037191810,6037191810,2015,514,475,92.410004,467,8
1400000US06037191901,6037191901,2015,834,728,87.290001,700,28
1400000US06037192001,6037192001,2015,329,170,51.669998,137,33
1400000US06037192002,6037192002,2015,2054,1421,69.18,1218,203
1400000US06037192410,6037192410,2015,263,217,82.510002,210,7
1400000US06037192520,6037192520,2015,471,422,89.599998,410,12
1400000US06037192620,6037192620,2015,685,648,94.599998,638,10
1400000US06037192700,6037192700,2015,556,511,91.910004,501,10
1400000US06037194300,6037194300,2015,536,32,5.9699998,23,9
1400000US06037195201,6037195201,2015,2887,1757,60.860001,1424,333
1400000US06037195300,6037195300,2015,1811,1030,56.869999,897,133
1400000US06037195400,6037195400,2015,320,145,45.310001,129,16
1400000US06037195500,6037195500,2015,289,232,80.279999,209,23
1400000US06037195710,6037195710,2015,1062,974,91.709999,884,90
1400000US06037197200,6037197200,2015,319,251,78.68,222,29
1400000US06037197300,6037197300,2015,239,168,70.290001,156,12
1400000US06037197410,6037197410,2015,124,108,87.099998,102,6
1400000US06037197420,6037197420,2015,911,828,90.889999,754,74
1400000US06037199001,6037199001,2015,137,86,62.77,76,10
1400000US06037199002,6037199002,2015,388,374,96.389999,366,8
1400000US06037199201,6037199201,2015,277,224,80.870003,184,40
1400000US06037199202,6037199202,2015,1735,1176,67.779999,1064,112
1400000US06037199300,6037199300,2015,748,591,79.010002,551,40
1400000US06037199400,6037199400,2015,266,250,93.980003,247,3
1400000US06037199700,6037199700,2015,1588,1484,93.449997,1301,183
1400000US06037199801,6037199801,2015,536,481,89.739998,438,43
1400000US06037199802,6037199802,2015,683,611,89.459999,594,17
1400000US06037201110,6037201110,2015,449,211,46.990002,127,84
1400000US06037201120,6037201120,2015,250,194,77.599998,193,1
1400000US06037201200,6037201200,2015,422,383,90.760002,374,9
1400000US06037201301,6037201301,2015,446,366,82.059998,338,28
1400000US06037201401,6037201401,2015,2154,1858,86.260002,1717,141
1400000US06037201402,6037201402,2015,1996,1476,73.949997,1347,129
1400000US06037201501,6037201501,2015,319,295,92.480003,289,6
1400000US06037201602,6037201602,2015,432,390,90.279999,382,8
1400000US06037201700,6037201700,2015,641,30,4.6799998,23,7
1400000US06037203100,6037203100,2015,487,464,95.279999,453,11
1400000US06037203200,6037203200,2015,843,724,85.879997,682,42
1400000US06037203300,6037203300,2015,2066,1878,90.900002,1809,69
1400000US06037203500,6037203500,2015,242,174,71.900002,168,6
1400000US06037203601,6037203601,2015,995,918,92.260002,912,6
1400000US06037203800,6037203800,2015,679,607,89.400002,602,5
1400000US06037204300,6037204300,2015,2869,2349,81.879997,2213,136
1400000US06037204410,6037204410,2015,403,380,94.290001,377,3
1400000US06037204420,6037204420,2015,880,792,90,735,57
1400000US06037204700,6037204700,2015,2369,2093,88.349998,1944,149
1400000US06037204810,6037204810,2015,1522,1351,88.760002,1260,91
1400000US06037204820,6037204820,2015,606,574,94.720001,507,67
1400000US06037204910,6037204910,2015,1593,1482,93.029999,1452,30
1400000US06037205110,6037205110,2015,1062,970,91.339996,887,83
1400000US06037205120,6037205120,2015,145,138,95.169998,133,5
1400000US06037206010,6037206010,2015,362,280,77.349998,239,41
1400000US06037206050,6037206050,2015,98,98,100,98,0
1400000US06037206051,6037206051,2015,583,525,90.050003,475,50
1400000US06037206054,6037206054,2015,1246,1102,88.440002,1084,18
1400000US06037207101,6037207101,2015,1598,993,62.139999,876,117
1400000US06037207103,6037207103,2015,638,533,83.540001,516,17
1400000US06037207400,6037207400,2015,398,376,94.470001,370,6
1400000US06037207712,6037207712,2015,81,66,81.480003,59,7
1400000US06037208001,6037208001,2015,3204,2774,86.580002,2601,173
1400000US06037208002,6037208002,2015,653,531,81.32,492,39
1400000US06037208302,6037208302,2015,1861,1554,83.5,1508,46
1400000US06037208401,6037208401,2015,1112,1003,90.199997,999,4
1400000US06037208501,6037208501,2015,546,349,63.919998,314,35
1400000US06037208610,6037208610,2015,515,486,94.370003,451,35
1400000US06037208710,6037208710,2015,94,80,85.110001,79,1
1400000US06037208801,6037208801,2015,519,484,93.260002,482,2
1400000US06037208802,6037208802,2015,497,443,89.129997,441,2
1400000US06037208902,6037208902,2015,1329,1275,95.940002,1272,3
1400000US06037209103,6037209103,2015,874,835,95.540001,820,15
1400000US06037209104,6037209104,2015,314,313,99.68,309,4
1400000US06037209106,6037209106,2015,1148,1077,93.82,1073,4
1400000US06037209202,6037209202,2015,2291,1643,71.720001,1634,9
1400000US06037210010,6037210010,2015,855,832,97.309998,828,4
1400000US06037211000,6037211000,2015,1849,1292,69.879997,1062,230
1400000US06037211121,6037211121,2015,1208,1138,94.209999,1088,50
1400000US06037211122,6037211122,2015,2626,2160,82.25,1994,166
1400000US06037211123,6037211123,2015,928,827,89.120003,783,44
1400000US06037211124,6037211124,2015,475,454,95.580002,408,46
1400000US06037211202,6037211202,2015,747,685,91.699997,675,10
1400000US06037211410,6037211410,2015,697,445,63.849998,388,57
1400000US06037211420,6037211420,2015,555,396,71.349998,341,55
1400000US06037212202,6037212202,2015,785,752,95.800003,749,3
1400000US06037212204,6037212204,2015,524,483,92.18,399,84
1400000US06037212303,6037212303,2015,169,166,98.220001,148,18
1400000US06037212304,6037212304,2015,3912,3369,86.120003,3326,43
1400000US06037212610,6037212610,2015,1315,968,73.610001,815,153
1400000US06037212800,6037212800,2015,1669,1296,77.650002,1211,85
1400000US06037213201,6037213201,2015,688,615,89.389999,576,39
1400000US06037213202,6037213202,2015,792,744,93.940002,739,5
1400000US06037213310,6037213310,2015,239,218,91.209999,218,0
1400000US06037213320,6037213320,2015,1223,1189,97.220001,1159,30
1400000US06037213402,6037213402,2015,716,694,96.93,691,3
1400000US06037214100,6037214100,2015,707,129,18.25,106,23
1400000US06037214501,6037214501,2015,817,136,16.65,102,34
1400000US06037216201,6037216201,2015,212,133,62.740002,125,8
1400000US06037216301,6037216301,2015,324,207,63.889999,179,28
1400000US06037216700,6037216700,2015,2015,1121,55.630001,857,264
1400000US06037217101,6037217101,2015,429,315,73.43,284,31
1400000US06037218110,6037218110,2015,1972,1433,72.669998,1333,100
1400000US06037218210,6037218210,2015,623,480,77.050003,449,31
1400000US06037218300,6037218300,2015,305,237,77.699997,192,45
1400000US06037218800,6037218800,2015,637,539,84.620003,505,34
1400000US06037218900,6037218900,2015,1003,772,76.970001,696,76
1400000US06037219010,6037219010,2015,641,570,88.919998,562,8
1400000US06037219300,6037219300,2015,545,475,87.160004,433,42
1400000US06037219700,6037219700,2015,1126,742,65.900002,681,61
1400000US06037219800,6037219800,2015,632,508,80.379997,497,11
1400000US06037219902,6037219902,2015,925,893,96.540001,862,31
1400000US06037220000,6037220000,2015,409,253,61.860001,240,13
1400000US06037220100,6037220100,2015,585,454,77.610001,408,46
1400000US06037221120,6037221120,2015,1074,954,88.830002,953,1
1400000US06037221304,6037221304,2015,922,781,84.709999,751,30
1400000US06037221401,6037221401,2015,1009,948,93.949997,886,62
1400000US06037221602,6037221602,2015,2469,2247,91.010002,2219,28
1400000US06037221810,6037221810,2015,708,588,83.050003,582,6
1400000US06037221900,6037221900,2015,432,343,79.400002,322,21
1400000US06037222002,6037222002,2015,697,625,89.669998,605,20
1400000US06037222500,6037222500,2015,1924,1692,87.940002,1574,118
1400000US06037222600,6037222600,2015,684,606,88.599998,601,5
1400000US06037224010,6037224010,2015,36,35,97.220001,35,0
1400000US06037224020,6037224020,2015,1890,1763,93.279999,1682,81
1400000US06037224320,6037224320,2015,443,424,95.709999,381,43
1400000US06037224410,6037224410,2015,2016,1914,94.940002,1775,139
1400000US06037224420,6037224420,2015,853,752,88.160004,713,39
1400000US06037224600,6037224600,2015,1374,1292,94.029999,1286,6
1400000US06037224702,6037224702,2015,1078,850,78.849998,732,118
1400000US06037226001,6037226001,2015,3049,2754,90.32,2710,44
1400000US06037226002,6037226002,2015,852,714,83.800003,670,44
1400000US06037226702,6037226702,2015,1413,1258,89.029999,1221,37
1400000US06037227020,6037227020,2015,1494,1406,94.110001,1304,102
1400000US06037228100,6037228100,2015,1761,1732,98.349998,1656,76
