geoid,geoid20,year,denom_enrolled,frpl_count,frpl_pct,freemeals_count,reducedmeals_count,food_desert,denom_known_poverty,pop_below_100_count,pop_below_100_pct,pop_below_200_count,pop_below_200_pct,total_pop
1400000US06037197200,6037197200,2022,224,169,75.449997,153,16,no,3589,206,5.7397604,817,22.764002,3602
1400000US06037197300,6037197300,2022,344,206,59.880001,192,14,no,3847,300,7.7982845,809,21.029373,3847
1400000US06037197410,6037197410,2022,107,66,61.68,63,3,no,3725,374,10.040269,786,21.100672,3725
1400000US06037197420,6037197420,2022,812,603,74.260002,577,26,no,3857,272,7.0521131,1376,35.675396,3962
1400000US06037199001,6037199001,2022,168,36,21.43,34,2,no,2214,414,18.699186,1170,52.845528,2214
1400000US06037199002,6037199002,2022,245,230,93.879997,221,9,no,2598,223,8.5835257,879,33.833717,2610
1400000US06037199120,6037199120,2022,370,333,90,291,42,no,3692,955,25.866739,2105,57.015167,4031
1400000US06037199201,6037199201,2022,307,232,75.57,222,10,no,3540,886,25.028248,1801,50.875706,3540
1400000US06037199202,6037199202,2022,1208,1152,95.360001,1101,51,no,2594,407,15.690054,940,36.237473,2594
1400000US06037199300,6037199300,2022,558,453,81.18,430,23,no,4045,548,13.547589,990,24.474661,4093
1400000US06037199400,6037199400,2022,90,85,94.440002,83,2,no,4497,1303,28.974873,2197,48.854794,4497
1400000US06037199700,6037199700,2022,1086,982,90.419998,920,62,no,3017,568,18.826649,1422,47.132912,3025
1400000US06037199801,6037199801,2022,317,298,94.010002,283,15,no,3742,580,15.499733,1658,44.307858,3745
1400000US06037199802,6037199802,2022,469,436,92.959999,416,20,no,2064,273,13.226745,816,39.534885,2064
1400000US06037201120,6037201120,2022,160,144,90,133,11,no,3934,498,12.658872,1245,31.647179,3934
1400000US06037201200,6037201200,2022,265,250,94.339996,240,10,no,2711,349,12.873479,877,32.349686,2711
1400000US06037201301,6037201301,2022,238,223,93.699997,213,10,no,3295,471,14.294385,812,24.643398,3433
1400000US06037201302,6037201302,2022,39,20,51.279999,20,0,no,3997,388,9.7072802,849,21.240931,4001
1400000US06037201401,6037201401,2022,1471,1296,88.099998,1210,86,no,4620,1124,24.329004,2557,55.346321,4632
1400000US06037201402,6037201402,2022,1606,1460,90.910004,1383,77,no,4406,821,18.633682,1600,36.314117,4445
1400000US06037201501,6037201501,2022,185,176,95.139999,175,1,no,5541,668,12.055586,1659,29.940443,5594
1400000US06037201602,6037201602,2022,272,252,92.650002,231,21,no,2602,378,14.527287,847,32.551884,2619
1400000US06037201700,6037201700,2022,517,85,16.440001,85,0,no,3867,359,9.2836828,1118,28.911301,4865
1400000US06037203100,6037203100,2022,361,348,96.400002,339,9,no,4294,1081,25.174662,2261,52.654869,4357
1400000US06037203200,6037203200,2022,530,507,95.660004,490,17,no,5387,1264,23.463894,3218,59.736401,5417
1400000US06037203300,6037203300,2022,1806,1591,88.099998,1471,120,no,1183,561,47.42181,739,62.4683,1718
1400000US06037203500,6037203500,2022,160,157,98.129997,149,8,no,2909,868,29.838432,1756,60.364388,2915
1400000US06037203601,6037203601,2022,504,489,97.019997,481,8,no,2599,534,20.546364,1164,44.786457,2629
1400000US06037203800,6037203800,2022,422,398,94.309998,391,7,no,4728,1231,26.036379,2577,54.505077,4728
1400000US06037204110,6037204110,2022,502,423,84.260002,372,51,no,3097,750,24.216984,1525,49.241199,3097
1400000US06037204300,6037204300,2022,2494,2401,96.269997,2330,71,no,5199,1241,23.869974,2519,48.451626,5294
1400000US06037204410,6037204410,2022,210,190,90.480003,186,4,no,2588,743,28.709429,1248,48.222565,2618
1400000US06037204420,6037204420,2022,659,624,94.690002,610,14,no,3052,875,28.669725,1830,59.960682,3085
1400000US06037204700,6037204700,2022,2090,1987,95.07,1847,140,no,4750,1091,22.968422,2190,46.105263,4847
1400000US06037204810,6037204810,2022,1281,1182,92.269997,1142,40,no,4929,1021,20.71414,2608,52.911343,4929
1400000US06037204820,6037204820,2022,599,571,95.330002,525,46,no,2222,340,15.30153,1144,51.485149,2222
1400000US06037204910,6037204910,2022,1104,1060,96.010002,1018,42,no,3065,854,27.862968,1590,51.876019,3065
1400000US06037205110,6037205110,2022,918,876,95.419998,811,65,no,3447,909,26.370758,2084,60.45837,3447
1400000US06037205120,6037205120,2022,70,67,95.709999,66,1,no,3630,1247,34.352615,2696,74.269974,3630
1400000US06037206010,6037206010,2022,258,176,68.220001,160,16,no,3729,1045,28.0236,1937,51.944221,3729
1400000US06037206050,6037206050,2022,228,172,75.440002,154,18,no,2238,400,17.8731,1210,54.066132,2317
1400000US06037206051,6037206051,2022,326,289,88.650002,262,27,no,1325,66,4.981132,182,13.735849,1325
1400000US06037206054,6037206054,2022,1190,1141,95.879997,1093,48,no,2449,1023,41.772152,1318,53.817886,2455
1400000US06037207101,6037207101,2022,1118,685,61.27,644,41,no,3864,1067,27.613873,1784,46.169773,3864
1400000US06037207103,6037207103,2022,578,477,82.529999,458,19,no,2047,449,21.934538,923,45.090378,2055
1400000US06037207400,6037207400,2022,280,206,73.57,197,9,no,1500,475,31.666666,655,43.666668,2091
1400000US06037207502,6037207502,2022,458,375,81.879997,344,31,no,3652,1525,41.757942,2309,63.225628,3652
1400000US06037207712,6037207712,2022,233,117,50.209999,117,0,no,4385,1033,23.557583,1444,32.930443,4388
1400000US06037208001,6037208001,2022,2476,2275,91.879997,2163,112,no,2452,534,21.778141,707,28.833605,2452
1400000US06037208002,6037208002,2022,437,415,94.970001,387,28,no,4147,1282,30.913914,2151,51.86882,4147
1400000US06037208302,6037208302,2022,1291,1222,94.660004,1187,35,no,4881,1558,31.919689,2815,57.672607,4881
1400000US06037208401,6037208401,2022,831,823,99.040001,811,12,no,4066,983,24.176094,2318,57.009346,4092
1400000US06037208501,6037208501,2022,890,526,59.099998,448,78,no,2576,468,18.167702,790,30.667702,2577
1400000US06037208610,6037208610,2022,408,377,92.400002,353,24,no,4267,686,16.076868,1811,42.441998,4274
1400000US06037208710,6037208710,2022,56,55,98.209999,52,3,no,4757,412,8.6609211,1449,30.460375,4757
1400000US06037208720,6037208720,2022,542,482,88.93,410,72,no,3917,1483,37.860607,2571,65.636971,3917
1400000US06037208801,6037208801,2022,412,408,99.029999,407,1,no,3195,826,25.852896,1859,58.184662,3397
1400000US06037208802,6037208802,2022,672,631,93.900002,597,34,no,2792,609,21.812321,1341,48.030087,2792
1400000US06037208902,6037208902,2022,1194,1097,91.879997,1093,4,no,2298,1066,46.388165,1916,83.376846,2376
1400000US06037209103,6037209103,2022,557,522,93.720001,507,15,no,3648,1860,50.986843,2888,79.166664,3648
1400000US06037209104,6037209104,2022,398,396,99.5,396,0,no,2485,840,33.802818,1459,58.712273,2485
1400000US06037209106,6037209106,2022,869,866,99.650002,861,5,no,2531,849,33.544052,1280,50.572895,2531
1400000US06037209202,6037209202,2022,1166,1149,98.540001,1137,12,no,1485,496,33.400673,1281,86.262627,1485
1400000US06037209520,6037209520,2022,601,557,92.68,511,46,no,2569,702,27.325808,1635,63.64344,2569
1400000US06037209820,6037209820,2022,465,383,82.370003,372,11,no,2556,513,20.070423,1195,46.752739,2559
1400000US06037210010,6037210010,2022,475,464,97.68,455,9,no,3266,1086,33.251682,2176,66.625839,3349
1400000US06037211000,6037211000,2022,1457,1214,83.32,1157,57,no,5127,466,9.0891361,779,15.194071,5130
1400000US06037211121,6037211121,2022,934,861,92.18,829,32,no,2352,451,19.175171,1104,46.938774,2354
1400000US06037211122,6037211122,2022,2063,1936,93.839996,1860,76,no,2641,767,29.04203,1122,42.483906,2641
1400000US06037211123,6037211123,2022,943,909,96.389999,883,26,no,1748,224,12.814646,399,22.826086,1748
1400000US06037211124,6037211124,2022,677,583,86.120003,545,38,no,4256,727,17.081766,1648,38.721806,4321
1400000US06037211202,6037211202,2022,515,497,96.5,486,11,no,2270,588,25.903084,1110,48.898678,2307
1400000US06037211410,6037211410,2022,484,454,93.800003,431,23,no,2966,403,13.587323,1272,42.886044,3038
1400000US06037211420,6037211420,2022,338,299,88.459999,285,14,no,3584,773,21.568081,1222,34.095982,3639
1400000US06037212202,6037212202,2022,543,534,98.339996,524,10,no,3403,772,22.685865,1902,55.891861,3417
1400000US06037212204,6037212204,2022,733,671,91.540001,609,62,no,3431,1158,33.751095,2108,61.439812,3431
1400000US06037212303,6037212303,2022,254,221,87.010002,205,16,no,3849,1405,36.502987,2469,64.14653,3864
1400000US06037212304,6037212304,2022,3592,3432,95.550003,3328,104,no,1721,506,29.40151,1179,68.506683,1721
1400000US06037212610,6037212610,2022,645,587,91.010002,558,29,no,4218,683,16.192509,1742,41.299194,4218
1400000US06037212800,6037212800,2022,1993,1475,74.010002,1401,74,no,3176,280,8.8161211,868,27.329975,3176
1400000US06037213201,6037213201,2022,501,445,88.82,436,9,no,4162,1052,25.27631,2373,57.015858,4162
1400000US06037213202,6037213202,2022,455,447,98.239998,439,8,no,3876,731,18.85965,1838,47.420021,3899
1400000US06037213310,6037213310,2022,105,102,97.139999,99,3,no,2578,575,22.304111,1008,39.100079,2578
1400000US06037213320,6037213320,2022,903,873,96.68,841,32,no,2543,484,19.032639,1339,52.654346,2569
1400000US06037213402,6037213402,2022,582,574,98.629997,564,10,no,4693,1069,22.778606,2468,52.588963,4697
1400000US06037214100,6037214100,2022,591,161,27.24,154,7,no,3569,201,5.6318297,476,13.33707,3569
1400000US06037214501,6037214501,2022,520,175,33.650002,166,9,no,3679,307,8.3446589,454,12.34031,3679
1400000US06037216201,6037216201,2022,88,75,85.230003,71,4,no,2510,309,12.310757,560,22.310757,2510
1400000US06037216301,6037216301,2022,279,156,55.91,144,12,no,1439,128,8.8950663,144,10.006949,1439
1400000US06037216700,6037216700,2022,1712,959,56.02,807,152,no,3309,408,12.330009,810,24.478695,3440
1400000US06037217101,6037217101,2022,240,226,94.169998,216,10,no,2518,408,16.203337,732,29.07069,2518
1400000US06037218110,6037218110,2022,1625,1190,73.230003,1125,65,no,3521,797,22.635614,1696,48.168133,3521
1400000US06037218210,6037218210,2022,364,356,97.800003,343,13,no,3857,592,15.348717,2003,51.931553,4090
1400000US06037218300,6037218300,2022,320,292,91.25,266,26,no,4911,727,14.803502,1556,31.683975,4933
1400000US06037218800,6037218800,2022,403,387,96.029999,376,11,no,2643,625,23.647371,1269,48.013622,2664
1400000US06037218900,6037218900,2022,707,615,86.989998,565,50,no,5229,1263,24.153757,2277,43.545612,5229
1400000US06037219010,6037219010,2022,355,341,96.059998,325,16,no,3023,397,13.132649,1040,34.402912,3023
1400000US06037219300,6037219300,2022,522,337,64.559998,335,2,no,3642,685,18.808348,1773,48.682041,3664
1400000US06037219700,6037219700,2022,718,646,89.970001,632,14,no,4460,792,17.757847,2113,47.376682,4479
1400000US06037219800,6037219800,2022,569,536,94.199997,497,39,no,3043,328,10.778836,958,31.48209,3048
1400000US06037219902,6037219902,2022,575,531,92.349998,509,22,no,3514,455,12.948207,1345,38.275471,3514
1400000US06037220000,6037220000,2022,179,169,94.410004,168,1,no,4443,1214,27.323881,2287,51.474228,4460
1400000US06037220100,6037220100,2022,847,616,72.730003,576,40,no,2583,216,8.3623695,842,32.597755,2583
1400000US06037221120,6037221120,2022,592,591,99.830002,574,17,no,2922,859,29.397673,1812,62.012321,2922
1400000US06037221304,6037221304,2022,433,422,97.459999,412,10,no,3595,555,15.438108,1993,55.43811,3674
1400000US06037221401,6037221401,2022,937,894,95.410004,857,37,no,2984,656,21.983913,1777,59.550938,3341
1400000US06037221602,6037221602,2022,1813,1728,95.309998,1695,33,no,2455,441,17.963341,1146,46.680244,2455
1400000US06037221810,6037221810,2022,370,351,94.860001,342,9,no,2653,1240,46.73954,1843,69.468529,2679
1400000US06037221900,6037221900,2022,282,273,96.809998,268,5,no,2737,1463,53.452686,2201,80.416512,4281
1400000US06037222002,6037222002,2022,394,361,91.620003,354,7,no,5171,1054,20.382904,2131,41.210598,5172
1400000US06037222500,6037222500,2022,1721,1597,92.790001,1542,55,no,4611,739,16.026892,1708,37.041855,4616
1400000US06037222600,6037222600,2022,723,662,91.559998,631,31,no,5565,2240,40.251572,3294,59.191376,5668
1400000US06037224010,6037224010,2022,14,14,100,14,0,no,3120,832,26.666666,1542,49.423077,3137
1400000US06037224020,6037224020,2022,1568,1445,92.160004,1382,63,no,2619,921,35.166096,1808,69.033981,2633
1400000US06037224320,6037224320,2022,453,416,91.830002,376,40,no,3287,1278,38.88044,1909,58.077274,3300
1400000US06037224410,6037224410,2022,1748,1609,92.050003,1551,58,no,2887,1075,37.235886,1748,60.547279,3029
1400000US06037224420,6037224420,2022,812,458,56.400002,458,0,no,2207,821,37.199818,1556,70.502945,2449
1400000US06037224600,6037224600,2022,1054,1015,96.300003,989,26,no,2887,667,23.103567,1569,54.347073,3037
1400000US06037224702,6037224702,2022,902,808,89.580002,745,63,no,1606,1142,71.108345,1460,90.909088,2646
1400000US06037226001,6037226001,2022,2607,2543,97.550003,2495,48,no,2151,557,25.894932,1517,70.525337,2188
1400000US06037226002,6037226002,2022,721,663,91.959999,646,17,no,1935,683,35.297157,887,45.839794,1960
1400000US06037226702,6037226702,2022,1092,1068,97.800003,1034,34,no,4207,1292,30.71072,2359,56.073212,4285
1400000US06037227020,6037227020,2022,1057,1048,99.150002,1024,24,no,3500,518,14.8,1845,52.714287,3529
1400000US06037228100,6037228100,2022,1575,1544,98.029999,1474,70,no,5092,1446,28.397486,2718,53.377846,5158
1400000US06037228210,6037228210,2022,1543,1504,97.470001,1480,24,no,4119,1014,24.617626,2347,56.979851,4119
1400000US06037228310,6037228310,2022,1061,1037,97.739998,1021,16,no,4506,1263,28.029295,2728,60.5415,4506
1400000US06037228320,6037228320,2022,486,477,98.150002,471,6,no,3351,981,29.274843,2389,71.292152,3351
1400000US06037228410,6037228410,2022,665,589,88.57,556,33,no,3356,852,25.387365,1761,52.473183,3372
1400000US06037228420,6037228420,2022,1241,1191,95.970001,1151,40,no,3138,730,23.263226,1365,43.499043,3165
1400000US06037228500,6037228500,2022,579,526,90.849998,512,14,no,4875,2241,45.969231,3223,66.112823,5069
1400000US06037228600,6037228600,2022,1092,1073,98.260002,1062,11,no,4977,1587,31.886679,3382,67.952583,5006
1400000US06037228710,6037228710,2022,1477,1256,85.040001,1244,12,no,4105,1147,27.941534,2047,49.866016,4147
1400000US06037228720,6037228720,2022,663,649,97.889999,631,18,no,4778,1238,25.910423,2882,60.318123,4800
1400000US06037228800,6037228800,2022,175,173,98.860001,172,1,no,5347,1332,24.911165,2760,51.617729,5347
1400000US06037229200,6037229200,2022,534,523,97.940002,514,9,no,4424,894,20.207956,2888,65.280289,4427
1400000US06037229300,6037229300,2022,498,455,91.370003,428,27,no,5945,1425,23.969723,3933,66.156433,5973
1400000US06037229410,6037229410,2022,2678,2640,98.580002,2577,63,no,3922,828,21.111677,2495,63.615501,3932
1400000US06037229420,6037229420,2022,1352,1326,98.080002,1302,24,no,4320,1298,30.046297,2648,61.296295,4320
1400000US06037231100,6037231100,2022,1688,1639,97.099998,1579,60,no,3786,1645,43.449551,2815,74.352882,3809
1400000US06037231220,6037231220,2022,1083,848,78.300003,783,65,no,4353,1181,27.130714,2428,55.777626,4353
1400000US06037231302,6037231302,2022,318,313,98.43,305,8,no,3117,197,6.3201795,1340,42.990055,3117
1400000US06037231400,6037231400,2022,104,83,79.809998,83,0,no,5185,1301,25.09161,2255,43.490837,5195
1400000US06037231500,6037231500,2022,388,353,90.980003,318,35,no,5130,767,14.951267,1590,30.994152,5135
1400000US06037231603,6037231603,2022,967,941,97.309998,913,28,no,2736,964,35.233917,1556,56.871346,2788
1400000US06037231710,6037231710,2022,425,417,98.120003,413,4,no,4303,1110,25.795956,2755,64.025101,4303
1400000US06037231720,6037231720,2022,327,229,70.029999,222,7,no,5257,1785,33.954727,3159,60.091309,5257
1400000US06037231800,6037231800,2022,539,532,98.699997,522,10,no,5212,1518,29.125095,3242,62.20261,5258
1400000US06037232110,6037232110,2022,1018,1003,98.529999,991,12,no,3344,873,26.106459,1615,48.295456,3378
1400000US06037232200,6037232200,2022,1192,1132,94.970001,1062,70,no,3507,703,20.045624,1881,53.635586000000004,3638
1400000US06037232300,6037232300,2022,267,260,97.379997,236,24,no,4989,825,16.536381,2019,40.469032,4992
1400000US06037232401,6037232401,2022,814,755,92.75,735,20,no,3963,534,13.474641,1699,42.871563,3968
1400000US06037232500,6037232500,2022,486,454,93.419998,445,9,no,4733,727,15.360236,2152,45.467991,4736
1400000US06037234001,6037234001,2022,630,606,96.190002,552,54,no,2374,260,10.95198,553,23.294018,2379
1400000US06037234002,6037234002,2022,398,397,99.75,378,19,no,2994,651,21.743486,1266,42.284569,3030
1400000US06037234301,6037234301,2022,602,572,95.019997,556,16,no,1684,192,11.401425,467,27.731592,1684
1400000US06037234501,6037234501,2022,712,670,94.099998,655,15,no,2856,200,7.0028009,619,21.67367,2901
1400000US06037234502,6037234502,2022,532,514,96.620003,475,39,no,2717,609,22.414427,1585,58.336399,2772
1400000US06037234600,6037234600,2022,2089,1906,91.239998,1720,186,no,4880,700,14.344262,1274,26.106558,4885
1400000US06037234700,6037234700,2022,213,200,93.900002,191,9,no,3695,795,21.515562,1352,36.589985,3700
1400000US06037234901,6037234901,2022,430,415,96.510002,411,4,no,2906,785,27.013077,1515,52.133518,2954
1400000US06037234902,6037234902,2022,208,188,90.379997,179,9,no,4414,1067,24.173086,2643,59.877663,4558
1400000US06037235201,6037235201,2022,1023,935,91.400002,890,45,yes,2790,552,19.784946,1446,51.827957,2847
1400000US06037236203,6037236203,2022,598,574,95.989998,520,54,no,3705,1227,33.117409,2314,62.456139,3727
1400000US06037236204,6037236204,2022,441,433,98.190002,429,4,no,2968,720,24.25876,1516,51.078167,2968
1400000US06037236400,6037236400,2022,135,131,97.040001,131,0,no,4508,367,8.1410828,921,20.430346,4551
1400000US06037237101,6037237101,2022,2301,2238,97.260002,2200,38,no,3674,655,17.82798,1968,53.565598,3827
1400000US06037237102,6037237102,2022,528,514,97.349998,508,6,no,4016,959,23.879482,2630,65.488045,4038
1400000US06037237300,6037237300,2022,594,569,95.790001,555,14,no,5943,1008,16.96113,1896,31.90308,6051
1400000US06037237500,6037237500,2022,464,450,96.980003,444,6,no,2794,1042,37.294201,1868,66.857552,2822
1400000US06037237600,6037237600,2022,514,502,97.669998,498,4,no,4014,1129,28.126556,1918,47.782761,4014
1400000US06037237800,6037237800,2022,371,357,96.230003,345,12,no,3880,1006,25.927835,1905,49.097939,3880
1400000US06037237900,6037237900,2022,304,277,91.120003,263,14,no,4131,813,19.680466,1207,29.218107,4131
1400000US06037238000,6037238000,2022,609,587,96.389999,584,3,no,5583,811,14.52624,1014,18.162279,5592
1400000US06037238100,6037238100,2022,256,250,97.660004,250,0,no,5105,900,17.629774,2069,40.528893,5165
1400000US06037238200,6037238200,2022,663,552,83.260002,541,11,no,5992,1328,22.162884,3025,50.483978,6181
1400000US06037238320,6037238320,2022,1063,992,93.32,911,81,no,3527,1464,41.508366,2272,64.417351,3560
1400000US06037238400,6037238400,2022,299,294,98.330002,289,5,no,5103,915,17.93063,1191,23.339212,5107
1400000US06037239201,6037239201,2022,1011,977,96.639999,962,15,no,3563,727,20.404154,1733,48.638786,3563
1400000US06037239320,6037239320,2022,873,856,98.050003,842,14,no,3078,764,24.821312,1670,54.256012,3078
1400000US06037239330,6037239330,2022,706,687,97.309998,671,16,no,2972,975,32.80619,1213,40.814266,2972
1400000US06037239502,6037239502,2022,3080,3020,98.050003,2972,48,no,3561,626,17.579332,1948,54.703735,3624
1400000US06037239601,6037239601,2022,802,778,97.010002,769,9,no,3668,761,20.747002,1977,53.898582,3675
1400000US06037239802,6037239802,2022,841,815,96.910004,799,16,no,5767,1286,22.29929,3330,57.742329,5767
1400000US06037240010,6037240010,2022,1048,1017,97.040001,988,29,no,3873,1510,38.987865,2929,75.626129,3888
1400000US06037240020,6037240020,2022,429,399,93.010002,365,34,no,5277,887,16.808792,3274,62.042828,5286
1400000US06037240200,6037240200,2022,620,604,97.419998,595,9,no,6281,2147,34.182453,3714,59.130711,6345
1400000US06037240301,6037240301,2022,606,594,98.019997,587,7,no,3052,1137,37.254261,1513,49.574051,3061
1400000US06037240302,6037240302,2022,100,97,97,95,2,no,2849,945,33.169533,1371,48.122147,2849
1400000US06037240401,6037240401,2022,934,912,97.639999,883,29,no,6382,1472,23.064871,3816,59.793167,6409
1400000US06037240500,6037240500,2022,1427,1350,94.599998,1286,64,no,6633,1992,30.03166,3823,57.636063,6760
1400000US06037240600,6037240600,2022,863,848,98.260002,838,10,no,5431,1140,20.99061,2776,51.113976,5431
1400000US06037240700,6037240700,2022,462,450,97.400002,438,12,no,6324,1064,16.824795,2789,44.101833,6324
1400000US06037240902,6037240902,2022,1931,1882,97.459999,1814,68,no,3658,1313,35.893932,1899,51.913612,3658
